text,annotation
Wijziging van de Wet bevordering eigenwoningbezit (vervallen van de bepaling betreffende de verkoop onder voorwaarden),14
Wijziging van de Woningwet (vereenvoudiging en herschikking grondslagen lagere regelgeving),14
Wijziging van de Wet op het overleg huurders verhuurder (verbetering positie en zeggenschap huurders),14
Herziening van de regeling betreffende de voorwaardelijke veroordeling en de voorwaardelijke invrijheidstelling,12
Het treffen van een inkomensvoorziening voor oudere en gedeeltelijk arbeidsongeschikte gewezen zelfstandigen van wie het inkomen duurzaam minder bedraagt dan het sociaal minimum en die als gevolg daarvan het bedrijf of beroep hebben beëindigd (Wet inkomensvoorziening oudere en gedeeltelijk arbeidsongeschikte gewezen zelfstandigen),13
"Wijziging van de Scheepvaartverkeerswet in verband met het verlagen van het toegestane alcoholpromillage, alsmede wijziging van de Wet op de economische delicten, de Havenbeveiligingswet, de Wet bestrijding ongevallen Noordzee, de Wet capaciteitsbeheersing binnenvaartvloot, en de Wet van 26 april 2007, houdende wijziging van enkele wetten op het terrein van de scheepvaart in verband met een wijziging in de benaming van de inspectiefunctie binnen het Ministerie van Verkeer en Waterstaat, op enkele technische punten",10
Regeling voor de totstandkoming van een gemeentelijk werkfonds voor voorzieningen ter bevordering van de toetreding tot het arbeidsproces van langdurig werklozen en jongeren (Wet inschakeling werkzoekenden),5
"Wijziging van de Instellingswet Bedrijfschap Detailhandel in Aardappelen, Groenten en Fruit",15
"Verlenging van de werking van het koninklijk besluit van 1 april 1964 (Stb. 110), houdende onverbindendverklaring van bepalingen betreffende verticale prijsbinding in mededingingsregelingen",15
Bestendiging voor 1985 van de tijdelijke verhoging van de inkomstenbelasting en de loonbelasting,1
Wijziging van enkele belastingwetten c.a. (Tariefwet 2001),1
Aanvulling van de Algemene wet bestuursrecht (Derde tranche Algemene wet bestuursrecht),20
"Wijziging van de Wet maatschappelijke ondersteuning, wat betreft de wijze waarop een aanspraak bestaat op een individuele voorziening en enige andere wijzigingen",13
Wijziging van de Wet vrijwillig vervroegd uittreden (invoering deeltijd-vut en andere wijzigingen),5
Voorzieningen inzake de loonvorming in 1981 en overleg over werkgelegenheid,5
Verhoging van de accijns van sigaretten en kerftabak,3
Invoeging van de titels 7 en 12 in Boek 8 van het Burgerlijk Wetboek,12
Wijziging van de Politiewet 1993 in verband met de concentratie van beheersbevoegdheden op rijksniveau met betrekking tot de regionale politiekorpsen bij de Minister van Binnenlandse Zaken en Koninkrijksrelaties,12
Wijziging van de Gemeentewet in verband met de introductie van de rechtstreeks gekozen burgemeester (Wet introductie gekozen burgemeester),20
Wijziging van de Wet Sociale Werkvoorziening op enkele onderdelen,13
Tijdelijke regeling van de verschuldigde pensioenbijdrage als bedoeld in de Algemene burgerlijke pensioenwet,5
"Goedkeuring van de op 16 december 1991 te Brussel ondertekende associatie-overeenkomsten tussen de Europese Gemeenschappen en hun Lidstaten enerzijds en respectievelijk Polen, Hongarije en Tsjecho-Slowakije anderzijds",19
Invoeringswet Wet inkomstenbelasting 2001,1
Wijziging van de arbeidsongeschiktheidswetten in verband met de wijziging van de systematiek van de herbeoordelingen (Wet wijziging systematiek herbeoordelingen arbeidsongeschiktheidswetten),5
"Goedkeuring van het op 3 november 2001 te Rome totstandgekomen Internationaal Verdrag inzake plantgenetische bronnen voor voedsel en landbouw, met bijlagen (Trb. 2002, 134)",4
"Samenvoeging van de gemeenten Moordrecht, Nieuwerkerk aan den IJssel en Zevenhuizen-Moerkapelle",20
"Verandering in de Grondwet, strekkende tot wijziging van de bepaling inzake de benoeming van de commissaris van de Koning en de burgemeester",20
Wijziging van de Wet op het consumptief geldkrediet (verlenging werkingsduur),15
Wijziging van de Wet investeringsrekening en van de Wet op de inkomstenbelasting 1964 (afschaffing van de bijzondere regionale toeslag en de ruuimtelijke-ordeningstoeslag),1
Wijziging van de Wet op de accijns van minerale oliën en van de Wet op de motorrijtuigenbelasting 1966 (lastenverzwaring auto's in verband met tariefstijging openbaar vervoer),8
"Wijziging van de Organisatiewet Sociale Verzekering en enkele andere sociale verzekeringswetten tot invoering van een sociaal-fiscaal nummer, nadere regeling van het gegevensverkeer tussen verzekerde, werkgever en uitvoeringsorgaan en aanpassing van de geheimhoudingsbepalingen (invoering sociaal-fiscaal nummer)",13
Verhoging van de kinderkorting in de Wet inkomstenbelasting 2001,13
"Wijziging van de Wet op het hoger onderwijs en wetenschappelijk onderzoek in verband met de toevoeging van de Hogeschool te Wageningen, uitgaande van de Stichting STOAS, aan de bijlage van die wet",6
"Intrekking van de wet van 14 december 1979, Stb. 784, tot instelling van een Raad voor het binnenlands bestuur (Wet opheffing Raad voor het binnenlandse bestuur)",20
Maatregelen gericht op een goede financiële basis voor de privatisering van het Algemeen burgerlijk pensioenfonds en reparatie van de invaliditeitspensioenen (Wet financiële voorzieningen privatisering ABP),5
"Verdrag tussen de Regering van het Verenigd Koninkrijk van Groot-Britannië, de Regering van de Bondsrepubliek Duitsland en de Regering van de Italiaanse Republiek tot oprichting van een Gezamenlijke organisatie voor Samenwerking op Defensie-materieelgebied (Organisation Conjointe de Coopération en matière d'Armement) OCCAR",16
"Wijziging van de Wet buitengewoon pensioen 1940-1945, de Wet buitengewoon pensioen zeelieden-oorlogsslachtoffers, de Wet buitengewoon pensioen Indisch verzet, de Wet uitkeringen vervolgingsslachtoffers 1940-1945 en de Wet uitkeringen burger-oorlogsslachtoffers 1940-1945 (wijziging indexeringsregelen wetten voor oorlogsgetroffenen)",5
Wijziging van de Beroepswet,6
Gerechtsdeurwaarderswet,12
Wijziging van de inkomstenbelasting en de loonbelasting (aftrekbaarheid van kosten in verband met de verkoop van een eigen woning bij een in het kader van een dienstbetrekking noodzakelijke verhuizing),1
"Wijziging van onder meer de Wet op het voortgezet onderwijs in verband met de invoering van lump-sum-bekostiging voor de personeels- en exploitatiekosten van scholen van voorbereidend wetenschappelijk onderwijs, algemeen voortgezet onderwijs en voorbereidend beroepsonderwijs, alsmede in verband met decentralisatie van de rechtspositieregeling bij die scholen, behoudens een aantal op centraal niveau vast te stellen onderwerpen (regeling lump sum en decentralisatie rechtspositieregeling v.w.o.-a.v.o.-v.b.o.)",6
"Samenvoeging van de gemeenten Dodewaard, Echteld en Kesteren",20
Wijziging van de Wet op de telecommunicatievoorzieningen en de Radio-Omroep-Zender-Wet 1935 in verband met de volledige wederzijdse erkenning van goedkeuringen van randapparatuur en van apparatuur voor satellietgrondstations,17
Samenvoeging van de gemeenten Echt en Susteren en toevoeging van de kern Nieuwstadt aan Sittard-Geleen,20
Intrekking van de Wet inkomens vrije-beroepsbeoefenaren,5
Nieuwe regels inzake de financiële betrekkingen met het buitenland (Wet financiële betrekkingen buitenland 1994),19
Wijziging van de regelingen betreffende de waarborgen rond de vervolging,12
Bepalingen met betrekking tot de dienstverlening op het gebied van grensoverschrijdende overmakingen (Wet grensoverschrijdende betaaldiensten),15
Regels met betrekking tot de veiligheid van voor het wegverkeer toegankelijke tunnels (Wet aanvullende regels veiligheid wegtunnels),10
"Wijziging van de Gaswet, de Elektriciteitswet 1998 en enige andere wetten tot herstel van wetstechnische gebreken en leemten, tot aanbrenging van wijzigingen van inhoudelijk ondergeschikte aard en tot intrekking van diverse wetten die uitgewerkt zijn",8
"Herziening van het wettelijk minimumloon, enige sociale verzekeringsuitkeringen en een aantal andere uitkeringen en pensioenen per 1 januari 1981 en 1 juli 1981",5
Wijziging van enkele belastingwetten c.a. (belastingplan 1997),1
Aanpassing van de Wet wapens en munitie aan de Richtlijn van 18 juni 1991 van de Raad van de Europese Gemeenschappen inzake de controle op de verwerving en het voorhanden hebben van wapens,12
Invoering van de Wet op het financieel toezicht en aanpassing van overige wetten aan die wet (Invoerings- en aanpassingswet Wet op het financieel toezicht),1
Wijziging van de Binnenschepenwet,10
Wijziging van enkele wetten in verband met de herziening van het stelsel van bestuurlijke boeten en van het fiscale strafrecht (Invoeringswet bestuurlijke boeten),1
Een aantal wijzigingen van de Wet bijzondere opnemingen in psychiatrische ziekenhuizen,3
Wijziging van de Zorgverzekeringswet in verband met stroomlijning van de bepalingen inzake opzegging van de zorgverzekering bij wijziging van de grondslag van de premie,3
Wijziging van het Burgerlijk Wetboek in verband met de positie van gewetensbezwaarde werknemers,5
Wijziging van de Wet op de zorgtoeslag in verband met de vereenvoudiging van de procedure ter vaststelling van de standaardpremie als grondslag voor de zorgtoeslag en als gevolg hiervan een wijziging van de Invoerings- en Aanpassingswet,3
Wijziging van de jeugdspaarwet (niet premiëren van de rente en verlaging van de maximum leeftijdsgrens),1
"Wijziging van de Algemene pensioenwet politieke ambtsdragers, de Wet privatisering ABP, de Werkloosheidswet en de Ziektewet in verband met de harmonisatie van de uitkeringsrechten en het onder de werking van de Algemene pensioenwet politieke ambtsdragers brengen van de commissarissen van de Koning en de burgemeesters",13
Goedkeuring van het voornemen tot opzegging van de op 21 juni 1952 te Kaapstad tot stand gekomen Overeenkomst tussen de Nederlandse en de Zuidafrikaanse Regering betreffende paspoort-visa,19
"Verdere verlenging van de werkingsduur van de Wet van 29 december 1982, Stb. 762, houdende voortzetting van de beperking van de vakantie-uitkering voor het overheidspersoneel en overeenkomstige personen",5
Wijziging van de In- en uitvoerwet (aanpassing aan de EG-verordening inzake controle op de uitvoer van producten en technologie voor tweeërlei gebruik),18
"Goedkeuring van de op 19 maart 1991 te Genève tot stand gekomen herziening van het Internationaal Verdrag tot bescherming van kweekprodukten (Trb. 1992, 52), alsmede wijziging van de Zaaizaad- en Plantgoedwet (Uitvoeringswet UPOV 1991)",4
Wijziging van de Gemeentewet in verband met de invoering van een bestuurlijke boete voor overtreding van een aantal voorschriften bepaald bij gemeentelijke verordening betreffende overlast in de openbare ruimte (Wet bestuurlijke boete overlast in de openbare ruimte),12
Samenvoeging van de gemeenten Boxmeer en Vierlingsbeek,20
Regels inzake de invoering van de Financiële-verhoudingswet (Invoeringswet Financiële-verhoudingswet),1
"Wijziging van de Kieswet, houdende verlenging van de duur van de stemming tot acht uur 's avonds alsmede regeling van diverse andere onderwerpen",20
Instelling van een Algemene Energieraad (Wet op de Algemene Energieraad),8
Wijziging van het Burgerlijk Wetboek (opneming verhuiskostenvergoeding bij renovatie),12
Wijziging van de Algemene nabestaandenwet en enige andere wetten in verband met de verlening van een tegemoetkoming aan personen die een uitkering ontvangen op grond van de Algemene nabestaandenwet,13
"Wijziging van diverse wetten op of in verband met het terrein van VWS, ten einde wetstechnische gebreken te herstellen en andere wijzigingen van ondergeschikte aard aan te brengen (Reparatiewet VWS 2008)",3
Verhoging van de tarieven van de accijns van minerale oliën alsmede verhoging van de LPG-toeslag,8
Goedkeuring van de op 19 augustus 1985 te Straatsburg tot stand gekomen Europese Overeenkomst inzake gewelddadigheden door en wangedrag van toeschouwers rond sportevenementen en in het bijzonder rond voetbalwedstrijden,12
Wijziging van de Wet arbeid vreemdelingen in verband met invoering van bestuursrechtelijke handhaving (Wet bestuurlijke boete arbeid vreemdelingen),5
Voorstel van wet van de leden Koenders en Rabbae tot wijziging van Boek 2 van het Burgerlijk Wetboek en van het Wetboek van Burgerlijke Rechtsvordering in verband met het verschaffen van informatie omtrent maatschappelijk relevante activiteiten,12
Wijziging van het Wetboek van Strafrecht en het Wetboek van Strafvordering (Anonieme verdachte),12
"Wijziging van de Werkloosheidswet, houdende onder meer verlenging van de periode gedurende welke de uitkeringen ten laste van een wachtgeldfonds komen",5
Wijziging van de gemeentewet in verband met de overdracht van taken van de rijksbelastingdienst betreffende de heffing en de invordering van de onroerend-goedbelastingen aan de gemeenten (Wet overdracht taken OGB),20
Wijziging van de Wet privatisering ABP in verband met de wijziging van de indexeringsfrequentie,5
"Goedkeuring van de beschikking van 23 september 1985 (Stcrt. 186), houdende wijziging van de beschikking van 24 december 1984 (Stcrt. 254) tot wijziging van de Aanwijzingsbeschikking milieutoeslag WIR",7
Wijziging van de Rijksoctrooiwet 1995 ter implementatie van de richtlijn inzake handhaving van intellectuele-eigendomsrechten (Wijziging Rijksoctrooiwet 1995 in verband met implementatie richtlijn handhaving intellectuele-eigendomsrechten),15
Wijziging van Boek 2 van het Burgerlijk Wetboek in verband met de wijziging van bepalingen voor de financiële verslaggeving door verzekeringsmaatschappijen,15
Wijziging van de Wet milieubeheer betreffende de milieuverslaglegging (afschaffing verplichting publieksverslag),7
Wijziging van de Wet belastingen op milieugrondslag,7
Wijziging van het Wetboek van Strafrecht in verband met het niet afleggen van een getuigenverklaring na een daartoe strekkende toezegging,12
Uitbreiding en wijziging van de Wet algemene bepalingen milieuhygiëne en daarmee samenhangende wijzigingen van andere wetten (vergunningen en algemene regels voor inrichtingen; procedures voor vergunningen en ontheffingen; handhaving),7
Wijziging van de Wet op de jeugdhulpverlening en het Wetboek van Straf recht in verband met hulpverlening aan weggelopen minderjarigen,12
"Voorstel van wet van de leden Van Heemst en O.P.G. Vos tot wijziging van de Woningwet en enige andere wetten in verband met maatregelen na sluiting van woningen, woonketen, woonwagens en andere gebouwen, alsmede de bij die ruimten behorende erven ten gevolge van verstoring van de openbare orde (Wet Victor)",14
Wijziging van de Brandweerwet 1985 in verband met de oprichting van het Nederlands bureau brandweerexamens,20
"Wijziging van de Wet van 13 mei 1993, Stb. 283, tot uitbreiding en wijziging van de Wet milieubeheer (afvalstoffen) en enige andere wetten",7
"Wijziging van de Wet milieubeheer, de Wet verontreiniging oppervlaktewateren, de Wet verontreiniging zeewater en de Wet op de economische delicten ter uitvoering van verordening (EG) nr. 1013/2006 van het Europees Parlement en de Raad van de Europese Unie van 14 juni 2006 betreffende de overbrenging van afvalstoffen (PbEU L 190)",7
Wijziging van de Wet luchtvaart in verband met de invoering van de mogelijkheid om ten aanzien van de luchthaven Schiphol experimenten te houden (Experimenten Schiphol),10
Wijziging van belastingwetten in verband met dividendstripping en het verlenen van optierechten aan werknemers,1
Aanpassing van de bezoldiging van enige rechterlijke ambtenaren,20
Voorzieningen inzake het niet houden van een algemene volkstelling in de jaren 1980 en 1981,20
Wijziging van de Bestrijdingsmiddelenwet 1962 (Landbouwkundig onmisbare gewasbeschermingsmiddelen),4
Wijziging van de Wet op de Ruimtelijke Ordening (planschadevergoedingsovereenkomsten),6
Regelen met betrekking tot de oprichting van de Stichting Landbouwvoorlichting (Wet Stichting Landbouwvoorlichting),4
Verklaring dat er grond bestaat een voorstel in overweging te nemen tot verandering in de Grondwet van de bepalingen over het binnentreden in woningen,12
"Regels betreffende de instelling van een zelfstandig bestuursorgaan, belast met de materiële en immateriële opvang van asielzoekers (Wet centraal orgaan opvang asielzoekers)",9
Wijziging van artikelen 140 en 443 van het Wetboek van Strafrecht,12
Verhoging van de zelfstandigenaftrek in de inkomstenbelasting voor startende ondernemers,1
"Het doen vervallen van artikel 6 van de Wet schadeloosstelling, uitkering en pensioen leden Europees Parlement",5
Verlenging van de zittingsduur van de raden van een aantal gemeenten in de provincie Zuid-Holland in verband met de voorgenomen herindeling van deze gemeenten,20
Wijziging van de Destructiewet,16
Herstel van wetstechnische gebreken in de Wet op het financieel toezicht en een aantal andere wetten (Reparatiewet Wft),20
"Uitvoering van de Verordening (EEG) no. 1101/89 van de Raad van 27 april 1989, betreffende de structurele sanering van de binnenvaart (PbEG L 116) (Wet structurele sanering binnenvaart)",10
Voorstel van wet van het lid Eerdmans tot wijziging van het Wetboek van Strafrecht houdende de invoering van minimumstraffen voor moord en doodslag,12
"Wijziging van de Wet op de telecommunicatievoorzieningen, het Wetboek van Strafrecht en het Wetboek van Strafvordering in verband met de doorbreking van het exclusieve recht van concessiehouder in hoofdzaak door middel van de invoering van een gelimiteerd vergunningenstelsel voor specifieke vormen van openbare mobiele telecommunicatie (mobiele telecommunicatie)",17
Voorstel van wet van het lid Thieme tot wijziging van de Gezondheids- en welzijnswet voor dieren in verband met het invoeren van een verplichte voorafgaande bedwelming bij ritueel slachten,3
"Wijziging van de Wet wederzijdse bijstand bij de invordering van enkele EEG-heffingen, de omzetbelasting en de accijnzen",20
Nadere regelen ten behoeve van transsexuelen omtrent het wijzigen van de vermelding van de kunne in de akte van geboorte,2
Voorstel van wet van het lid Van Gent tot wijziging van de Wet arbeid en zorg (Vaderverlof),5
"Wijziging Wet schadeloosstelling leden Tweede Kamer en de Wet schadeloosstelling, uitkering en pensioen leden Europees Parlement inzake tegemoetkoming in voor eigen rekening blijvende ziektekosten",5
Voorstel van de leden Wilders en Fritsma tot wijziging van het Wetboek van Strafrecht in verband met een verbod op het dragen van boerka’s of nikaabs in de openbare ruimte (boerkaverbod),12
"Verandering in de Grondwet, strekkende tot het vervallen van de bepaling inzake het voorzitterschap van de gemeenteraad en van provinciale staten",20
Wijziging van het Wetboek van Strafvordering en enige andere wetten omtrent de toepassing van maatregelen in het belang van het onderzoek en enige andere onderwerpen,12
"Wijzigingen en reparaties in diverse wetten op het terrein van volkshuisvesting, ruimtelijke ordening en milieubeheer",14
"Verandering in de Grondwet, strekkende tot opneming van bepalingen inzake het correctief referendum",12
"Aanpassing van het Wetboek van Burgerlijke Rechtsvordering en de Wet teboekgestelde luchtvaartuigen (Stb. 1957, 72), voor wat betreft beslag op en executie van schepen en luchtvaartuigen, aan de regels betreffende executie en beslag, in dat wetboek opgenomen bij de Wet van 7 mei 1986 (Stb. 295)",12
Wijziging van de Bestrijdingsmiddelenwet 1962,4
Wijziging van de Mediawet 200. in verband met onder meer de erkenning en de financiering van de publieke omroep,23
Wijziging van binnentredingsbepalingen,9
Wijziging van de Wet op de kamers van koophandel en fabrieken 1997,15
Samenvoeging van de gemeenten Roermond en Swalmen,20
Wijziging van de Coördinatiewet Sociale Verzekering en de Invorderingswet 1990 in verband met de toepassing van de ketenaansprakelijkheid in de confectiesector,5
Wijziging regeling Provinciefonds,20
"Goedkeuring van het op 28 april 1989 te Londen tot stand gekomen Internationaal Verdrag inzake hulpverlening, 1989 (Trb. 1990, 109)",19
"Aanpassing van de toelage van de Voorzitter van de Eerste Kamer, van de bedragen inzake de schadeloosstelling van de leden van de tweede Kamer en van de toelagen enz. van de voorzitter, ondervoorzitters en fractievoorzitters van die kamer",20
"Wijziging van de Wet van 1 juni 1865, Stb. 60, regelende de uitoefening der geneeskunst, en de Wet van 24 juni 1876, Stb. 117, houdende regeling van de voorwaarden tot verkrijging der afzonderlijke bevoegdheid tot uitoefening der tandheelkunst en van de uitoefening dier kunst",3
Wijziging van de Waarborgwet 1950 en enkele wetten inzke accijnzen,1
Gemeentelijke herindeling in een deel van Twente,20
Wijziging van de Wet op de jeugdzorg alsmede wijziging van het Wetboek van Burgerlijke Rechtsvordering,12
Wijziging van de Wet bevordering eigenwoningbezit (afschaffing van de correctie verzamelinkomen),14
"Wijziging van artikel 22, derde lid van de Welzijnswet 1994",13
"Wijziging van de Wet educatie en beroepsonderwijs en de Wet op het onderwijstoezicht in verband met de beëindiging van de bekostigingsrelatie tussen de agrarische innovatie- en praktijkcentra en de Minister van Landbouw, Natuur en Voedselkwaliteit",6
"Beperking van het wettelijk minimumloon, kinderbijslagen, een aantal sociale zekerheidsuitkeringen en enige andere uitkeringen en pensioenen per 1 januari en 1 juli 1984",13
"Wijziging van de Wet op de Emancipatieraad, inhoudende nadere regeling van de rechtspositie van de voorzitter en de leden van de Raad",2
"Wijziging van de wet van 10 mei 2006, houdende goedkeuring van het op 25 februari 2005 te Den Haag tot stand gekomen Benelux-verdrag inzake de intellectuele eigendom (merken en tekeningen of modellen), met Protocol (Trb. 2005, 96) (Stb. ...)",15
"Verlening van de werking van krachtens de In- en uitvoerwet (Stb. 1962, 295) ten aanzien van de in- en uitvoer van goederen gestelde regelen",18
Regelen met betrekking tot de oprichting van de Stichting Centrum voor Arbeidsverhoudingen Overheidspersoneel (Wet Stichting CAOP),5
Wijziging van bepalingen van de Mediawet in verband met de verruiming van het reclameregime en andere wijzigingen,15
"Wijziging van Boek 2 van het Burgerlijk Wetboek in verband met de invoering van een recht voor de ondernemingsraad van naamloze vennootschappen om een standpunt kenbaar te maken ten aanzien van belangrijke bestuursbesluiten en besluiten tot benoeming, schorsing en ontslag van bestuurders en commissarissen alsmede ten aanzien van het bezoldigingsbeleid",5
"Samenvoeging van de gemeenten Bergen, Egmond en Schoorl",20
Verklaring dat er grond bestaat een voorstel in overweging te nemen tot verandering in de Grondwet van bepalingen over onderwijs,6
Wijziging van de Wet toezicht kredietwezen 1992 en van de Wet toezicht verzekeringsbedrijf 1993 in verband met het versterken van het toezicht op kredietinstellingen en verzekeraars die deel uitmaken van een groep,15
Intrekking en wijziging van enige wetten in verband met het verstrijken van de geldigheidsduur van het EGKS-verdrag (Intrekking EGKS-wetgeving),20
"Wijziging van de Wet op de Raad van State, strekkende tot tijdelijke verhoging van het aantal staatsraden in buitengewone dienst dat ten hoogste kan worden benoemd",20
"Wijziging van de Wet investeringsrekening en van enkele belastingwetten (wijziging van de inkomsten van de Investeringsrekening, herziening van termijnen en verhoging van de basispremie voor overige bedrijfsmiddelen)",1
"Wijziging van diverse wetten ter uitvoering van de op 21 juni 1999 te Luxemburg tot stand gekomen Overeenkomst tussen de Europese Gemeenschap en haar lidstaten, enerzijds, en de Zwitserse Bondsstaat, anderzijds, over het vrije verkeer van personen en tot aanpassing van de Wet op de architectentitel aan een uitspraak inzake vrijheid van vestiging van het Hof van Justitie van de Europese Gemeenschappen",2
"Voorstel van wet van het lid Hillen, houdende wijziging van de Wet op de inkomstenbelasting 2001, inzake afbouw eigenwoningforfait bij aflossing hypotheekschuld",1
Wijziging van enige socialeverzekeringswetten en enige andere wetten (Verzamelwet sociale verzekeringen 2007),13
"Verbod tot het maken van onderscheid op grond van leeftijd bij werving, selectie, scholing en bevordering bij de arbeid (Wet verbod op leeftijdsdiscriminatie bij de arbeid)",2
"Uitvoering van de richtlijn 1999/70/EG van de Raad van de Europese Unie van 28 juni 1999 betreffende de door het EVV, de UNICE en het CEEP gesloten raamovereenkomst inzake arbeidsovereenkomsten voor bepaalde tijd",5
"Goedkeuring van het op 28 januari 1981 te Straatsburg tot stand gekomen Verdrag tot bescherming van personen met betrekking tot de geautomatiseerde verwerking van persoonsgegevens (Trb. 1988, 7)",2
Nadere wijziging van een aantal sociale zekerheidswetten en enige andere wetten (Wijziging vaststelling gemiddeld premiepercentage en verdeling van de premie voor de Werkloosheidswet die ten gunste komt van het Algemeen Werkloosheidsfonds),5
Wijziging van boek 2 van het Burgerlijk Wetboek in verband met de invoering van de euro,12
"Verlaging van de verschuldigde pensioenbijdrage als bedoeld in de Algemene burgerlijke pensioenwet over de jaren 1991 en 1992, alsmede verlaging van de verschuldigde wachtgeldtijdbijdrage over de jaren 1991 en 1992",5
Wet tot wijziging van de Wet toezicht verzekeringsbedrijf,1
Wijziging van enige wetten inzake belastingen tot beperking van het aangetekend verzenden van stukken en tot het aanbrengen van enkele andere wijzigingen,1
Wijziging van de Wet administratieve Rechtspraak belastingzaken en de Tariefcommissiewet,20
"Voorstel van wet van de leden Vermeend, Melkert, Van der Vaart tot wijziging van de Wet op de inkomstenbelasting 1964 met het oog op het bevorderen van beleggingen en investeringen die in het belang zijn van de bescherming van het milieu, waaronder natuur en bos",7
Wijziging van de Wet wapens en munitie met betrekking tot de strafmaat voor verboden wapenbezit en verboden wapenhandel,12
"Wijziging van de Gemeentewet, de Waterschapswet, de Wet op de inkomstenbelasting 1964, de Wet op de vermogensbelasting 1964, de Algemene wet inzake rijksbelastingen, alsmede de Wet waardering onroerende zaken (Aanpassingswet Wet waardering onroerende zaken)",1
Voorstel van wet van het lid Van der Steenhoven tot wijziging van de Luchtvaartwet in verband met een verbod op reclamesleepvliegen,10
Wijziging van de Arbeidsomstandighedenwet en enige andere wetten in verband met de tenuitvoerlegging van de Richtlijn van de Raad van de Europese Gemeenschappen van 12 juni 1989 betreffende de tenuitvoerlegging van maatregelen ter bevordering van de verbetering van de veiligheid en de gezondheid van werknemers op het werk en in verband met enige andere onderwerpen,5
Wijziging van de inkomstenbelasting (kapitaalverzekeringen en periodieke uitkeringen),1
Tijdelijke regeling houdende beperking van de inkomensgevolgen door de toepassing van het arbeidsongeschiktheidscriterium voor personen in bepaalde leeftijdscategorieën (Tijdelijke wet beperking inkomensgevolgen nieuw arbeidsongeschiktheidscriterium),5
"Goedkeuring van de op 9 februari 2009 te Parijs totstandgekomen Overeenkomst tussen de regering van het Koninkrijk der Nederlanden en de regering van de Franse Republiek houdende wijziging van de Overeenkomst van 29 mei 1979 inzake de verwerking in Frankrijk van bestraalde splijtstofelementen (Trb. 2009, 41)",8
Wijziging van de in artikel 7 van de Wet persoonsregistraties opgenomen termijn voor het indienen van een voorstel van wet,20
Bepalingen met betrekking tot het toezicht op collectieve beheersorganisaties voor auteurs- en naburige rechten (Wet toezicht collectieve beheersorganisaties auteurs- en naburige rechten),15
"Wijziging van de Leerplichtwet 1969 met betrekking tot criteria voor scholen als bedoeld in artikel 1, onderdeel b, subonderdeel 3, van die wet",6
Wijziging van de Ambtenarenwet en de Militaire Ambtenarenwet 1931 in verband met het verrichten van nevenwerkzaamheden,5
"Regels ten aanzien van de toegang tot de particuliere ziektekostenverzekeringen en uitbreiding van de personele werkingssfeer van de in de Ziekenfondswet geregelde verplichte verzekering onder opheffing van de in die wet geregelde bejaardenverzekering en vrijwillige verzekering, alsmede enige andere wijzigingen in de Ziekenfondswet en andere wetten (Wet op de toegang tot ziektekostenverzekeringen)",3
Wijziging van de Wet Infrastructuurfonds in verband met de herindeling van de begroting van het Infrastructuurfonds,10
Wijziging van de Wet op de rechterlijke organisatie in verband met de opheffing van de nevenvestigingsplaats Schiedam,20
"Goedkeuring van de op 18 november 1983 te Genève tot stand gekomen Internationale Overeenkomst inzake tropisch hout, 1983, met bijlagen (Trb. 1984, 82)",7
"Bepalingen verband houdende met de instelling van het Speciaal Tribunaal voor Libanon, mede ter uitvoering van Resolutie 1757 van de Veiligheidsraad van de Verenigde Naties van 30 mei 2007",19
Verandering in de Grondwet van bepalingen inzake ambtenaren,1
Goedkeuring van de op 14 juni 1991 te Wenen tussen de Regering van het Koninkrijk der Nederlanden en de Regering van de Unie van Socialistische Sovjetrepublieken gewisselde Verklaringen met betrekking tot het op 19 november 1990 te Parijs tot stand gekomen Verdrag inzake Conventionele Strijdkrachten in Europa,16
Wijziging van de Jeugdwerkgarantiewet,5
"Goedkeuring van de regeling van de Staatssecretaris van Financiën van 13 november 2002, nr. WDB02/732M (Stcrt. 220) tot buiten toepassing stellen voor een gedeelte van 2002 van willekeurige afschrijving arbo-bedrijfsmiddelen",1
"Wijziging van de Wet op het voortgezet onderwijs, de Wet op het hoger onderwijs en wetenschappelijk onderzoek en de Wet educatie en beroepsonderwijs in verband met verbetering van de aansluiting van het voorbereidend wetenschappelijk onderwijs en het hoger algemeen voortgezet onderwijs op het hoger onderwijs (profielen voortgezet onderwijs)",6
Wijziging van de Brandweerwet 1985 (Stb. 87) in verband met de overheveling van de bijdragen aan de provincies ter vergoeding van de kosten van de rampenbestrijding in buitengewone omstandigheden en de voorbereiding daarop naar het Provinciefonds,20
"Wijziging van de Wet schadeloosstelling, uitkering en pensioen leden Europees Parlement in verband met de totstandkoming van het Statuut van de leden van het Europees Parlement",5
Wijziging van de Wet educatie en beroepsonderwijs en enkele andere onderwijswetten in verband met decentralisatie van de wachtgelduitgaven (Regeling decentralisatie wachtgelduitgaven bve),6
Instelling van een vast college van advies op het terrein van de maatschappelijke ontwikkeling (Wet op de Raad voor maatschappelijke ontwikkeling),20
"Aanpassing van de belastingbepalingen in de Provinciewet aan bepalingen in de Gemeentewet en de Waterschapswet, alsmede wijziging van de formele belastingbepalingen in de Gemeentewet en de Waterschapswet",1
"Nadere wijziging van de Liquidatiewet invaliditeitswetten houdende een vierde, tevens afsluitende liquidatiefase",13
Herinrichting van de Algemene Bijstandswet (Algemene bijstandswet),13
