text,annotation
"Loi de règlement des comptes et rapport de gestion pour l'année 2007. Le présent projet de loi de règlement permet au Parlement de prendre la mesure des résultats de l’exécution budgétaire en 2007 : des dépenses du budget général réduites en volume, des recettes toujours dynamiques malgré d’importants allégements d’impôts, un déficit de l’État inférieur de 3,6 milliards d’euros à la prévision initiale, maintenu à un niveau stabilisant l’endettement et en situation d’excédent primaire. Au-delà de son aspect strictement budgétaire, le présent projet de loi invite également le Parlement à tirer parti du considérable accroissement des informations qui lui sont désormais fournies en application de la loi organique relative aux lois de finances (LOLF) du 1er août 2001. Pour la deuxième année consécutive, sont ainsi expressément soumis à l’approbation parlementaire les modalités de financement (emprunts, trésorerie etc.) de l’État en 2007 et ses nouveaux états financiers – en particulier le bilan et le compte de résultat –résultant de l’ambitieuse réforme comptable menée depuis plusieurs années.",20
"Loi modifiant l'article 815-5, alinéa 2, du code civil relatif à la vente d'un bien grevé d'usufruit. LE JUGE NE PEUT,A LA DEMANDE D'UN NU-PROPRIETAIRE ORDONNER LA VENTE D'UN BIEN GREVE D'USUFRUIT CONTRE LA VOLONTE DE L'USUFRUITIER. RETROACTIVITE DE CETTE MESURE POUR LES USUFRUITS CONSTITUES AVANT CETTE DATE SOUS-RESERVE DES DECISIONS JUDICIAIRES PASSEES EN FORCE DE CHOSE JUGEE ET DES ACCORDS AMIABLES INTERVENUS ANTERIEUREMENT AUX USUFRUITS QUI EXISTERONT DEJA A CE MOMENT. MESURE DESTINEE A RASSURER LES EPOUX DESIREUX DE GARANTIR LES CONDITIONS DE VIE DU SURVIVANT D'ENTRE EUX ET EGALEMENT APPORTER UNE MEILLEURE SECURITE AUX CONJOINTS SURVIVANTS QUI AURONT DEJA BENEFICIER DE LIBERALITES EN USUFRUIT. ",12
"Loi relative à la coopération avec la Cour pénale internationale. Prévoir les modalités de la coopération de la France avec la Cour pénale internationale créée par le traité de Rome de 1998 ratifié par la France le 9 juin 2000, en adaptant en particulier certains éléments de la procédure pénale.",12
"Loi de finances rectificative pour 2013. Les projets de loi de finances rectificative (également appelés ""collectifs budgétaires"") ont pour objet de modifier en cours d'exercice les dispositions de la loi de finances de l'année. Au moins une loi de finances rectificative est votée en fin d'année pour autoriser des mouvements de crédits ou ré-estimer le niveau des recettes.  Le projet de loi de finances rectificative confirme la prévision d'un déficit public de 4,1% du PIB en 2013, en baisse de 0,7 point de PIB par rapport à 2012, grâce à un effort structurel de 1,7 point de PIB. Cette prévision a été jugée ""plausible"" par le Haut Conseil des finances publiques.  Parmi les mesures proposées par ce texte, figurent : - la réforme du régime de l'assurance-vie (article 7) ; - l'aménagement de l'imposition des plus-values latentes, des compléments de prix et des plus-values en report lors du transfert par une personne physique de son domicile fiscal hors de France (article 20) ; - des dispositions relatives aux collectivités locales (articles 22 à 24) ; - l'évolution de la contribution au service public de l'électricité (CSPE) (article 26) ; - la réforme de la taxe d'apprentissage (article 27) ; - la reprise de la dette de l'Établissement public de financement et de restructuration (EPFR) par l'État (article 33).",1
"Loi autorisant l'approbation de la convention établie par le Conseil conformément à l'article 34 du traité sur l'Union européenne relative à l'entraide judiciaire en matière pénale entre les États membres de l'Union européenne. Ce projet de loi autorise l'approbation de la convention, signée à Bruxelles en mai 2000, qui visait à rendre l'entraide judiciaire pénale entre les États membres de l'Union européenne plus rapide et plus souple : elle élargit le champ de l'entraide, en améliore les procédures et en modernise les instruments.",12
"Loi autorisant l'approbation de l'accord entre le Gouvernement de la République française et le Conseil fédéral suisse relatif à la procédure simplifiée d'extradition et complétant la convention européenne d'extradition du 13 décembre 1957. Ce projet de loi approuve l'accord signé en février 2003 entre le gouvernement français et le Conseil fédéral suisse relatif à la procédure simplifiée d'extradition et complétant la Convention européenne d'extradition du 13 décembre 1957. Cet accord accélère la procédure de remise de la personne réclamée en simplifiant les formalités requises, en raccourcissant les délais et en autorisant la communication directe entre autorités compétentes, ce qui permettra de réduire la durée de détention.",12
"Loi autorisant l'approbation d'un accord entre le Gouvernement de la République française et le Gouvernement de la République de Slovénie sur l'encouragement et la protection réciproques des investissements. La France a signé en février 1998 avec la Slovénie un accord sur la protection réciproque des investissements. Comme les autres accords du genre signés par la France, ce texte prévoit que chaque Partie accorde aux investisseurs de l'autre Partie un traitement juste et équitable. Il prévoit aussi la liberté des transferts, le principe d'une indemnisation prompte et adéquate en cas de dépossession et la possibilité de recourir à une procédure d'arbitrage international en cas de différend entre un investisseur et les autorités du pays hôte, ou entre les Parties contractantes. ",18
"Loi tendant, dans l'attente du vote de la loi instituant une prestation d'autonomie pour les personnes âgées dépendantes, à mieux répondre aux besoins des personnes âgées par l'institution d'une prestation spécifique dépendance. ",13
"Loi tendant à faciliter l'organisation des manifestations sportives et culturelles. Par un arrêt rendu le 4 novembre 2010, la Cour de cassation a abandonné la théorie des risques acceptés dans la pratique sportive en retenant le principe de la responsabilité sans faute du fait des choses (article 1384 du code civil).  Cette décision a pour effet de faire peser entièrement sur les fédérations sportives, soumises à une obligation d'assurance, la réparation des dommages, corporels et matériels, résultant d'un accident survenu notamment en compétition, ce qui pour certains sports (comme le sport automobile ou la moto) est une charge, potentiellement lourde qui met en péril la pratique de ces activités.  La proposition de loi a pour objet de pallier ces difficultés en écartant la responsabilité sans faute du fait des choses pour les dommages matériels. Cette exclusion ne concernerait toutefois que les activités pratiquées dans des lieux réservés, de manière permanente ou temporaire, à la pratique sportive (lieux fermés ou périmètres arrêtés temporairement, par exemple pour une course cycliste).",23
"Loi prorogeant jusqu'au 31 décembre 2013 le régime social du bonus exceptionnel outre-mer. La présente proposition de loi a été déposée au Sénat par Michel Vergoz (Soc - La Réunion) et plusieurs de ses collègues, le 12 mars 2013.  Elle a pour objet de maintenir, jusqu'au 31 décembre 2013, la prime dite COSPAR. Cette prime a été instaurée par la loi n° 2009-594 du 27 mai 2009 pour le développement économique des outre-mer, à la suite des mouvements sociaux dans l'ensemble des départements d'outre-mer en 2009. Il s'agit d'un bonus mensuel exceptionnel, exonéré de cotisations sociales, d'un montant compris entre 50 et 1 500 euros par salarié, qui peut être versé dans les départements d'outre-mer (à l'exception de Mayotte) et dans les collectivités de Saint-Pierre-et-Miquelon, Saint-Martin et Saint-Barthélemy lorsqu'un un accord régional ou territorial interprofessionnel a été conclu en ce sens. Or, dans les faits et compte tenu des dispositions en vigueur, ce dispositif sera conduit à s'interrompre entre le mois de mars et le mois de décembre de l'année 2013, selon les territoires et compte tenu de la date de signature de l'accord initial.  Le texte, sur lequel le Gouvernement a engagé une procédure accélérée, ne fera l'objet que d'une seule lecture au Parlement. Il sera discuté en séance publique en même temps que la proposition de loi relative aux bas salaires outre-mer, déposée au Sénat le 15 mars 2013 par Paul Vergès (CRC - La Réunion), dont l'objet est analogue.",5
"Loi autorisant la ratification de la Convention entre la République francaise et la République fédérale d'Allemagne, sur l'assistance mutuelle en cas de catastrophes ou accidents graves, signée à Paris le 3 février 1977. ",19
"Loi autorisant la ratification de la convention établie sur la base de l'article K. 3 du traité sur l'Union européenne, relative à la procédure simplifiée d'extradition entre les Etats membres de l'Union européenne.. ce projet de loi autorise la ratification de la convention établie en mars 1995 entre les Etats membres de l'Union Européenne, et relative à la procédure simplifiée d'extradition entre eux.",19
"Loi portant diverses dispositions d'ordre économique et financier. HARMONISATION DES LEGISLATIONS FINANCIERES EUROPEENNES. Disposition relative au droit des assurances. Disposition d'ordre bancaire. Mesures fiscales : a) Harmonisation du champ d'application de la taxe sur la valeur ajoutée b) Harmonisation des taux de la taxe sur la valeur ajoutée c) Harmonisation des régimes des droits à déduction. AMELIORATION DE LA TRESORERIE DE L'ETAT. Taxe professionnelle,  prélèvement exceptionnel sur les fonds déposés auprès de la Caisse des dépôts et consignations par l'Organisation autonome nationale de l'industrie et du commerce. DISPOSITIONS RELATIVES A LA MODERNISATION FINANCIERE",1
"Loi autorisant l'approbation de la convention d'assistance administrative mutuelle en matière douanière entre le Gouvernement de la république française et le Gouvernement de la république hongroise. En février 1998, la France signe avec la Hongrie une convention afin d'établir une collaboration en matière douanière plus apte à endiguer les trafics de toute nature (alcool, drogues, armes, véhicules volés) qui se développent entre l'Europe centrale et les pays de l'Union Européenne.",18
Loi tendant à conférer aux chefs de cour le pouvoir de déléguer des magistrats du siège de la cour d'appel pour exercer des fonctions judiciaires dans les tribunaux du ressort de la cour d'appel. ,12
Loi de finances pour 2004. ,20
"Loi autorisant l'adhésion à la convention sur la prévention et la répression des infractions contre les personnes jouissant d'une protection internationale, y compris les agents diplomatiques. Ce projet de loi approuve l'adhésion à la convention sur la prévention et la répression des infractions contre les personnes jouissant d'une protection internationale, y compris les agents diplomatiques, adoptée à New York en décembre 1973 pour répondre à la multiplication des actes de terrorisme international, qui prenaient notamment pour cibles l'aviation civile, d'une part, et des diplomates ou des missions diplomatiques, d'autre part.. La France n'avait pas encore signé cet accord, qui présentait à ses yeux des insuffisances et dont certaines dispositions étaient jugées discutables. La décision d'engager le processus d'adhésion fait suite à l'engagement pris dans le cadre européen et aux Nations unies après les attentats du 11 septembre 2001 de devenir partie à l'ensemble des douze conventions anti-terroristes.",19
Loi portant statut particulier de la Corse. ,20
"Loi relative aux modalités de dissolution de la mutuelle dénommée Société nationale ""Les médaillés militaires"" . dérogation pour versement de l'excédent d'actif à une association reconnue d'utilité publique",20
"Loi portant ratification des ordonnances prises en application de la loi n° 83-332 du 22 avril 1983 autorisant le Gouvernement a prendre, par application de l'article 38 de la Constitution, diverses mesures financieres. ",1
Loi autorisant l'approbation d'un avenant a la convention fiscale entre le Gouvernement de la Republique francaise et le Gouvernement de la Republique du Senegal tendant a eviter les doubles impositions et a etablir des regles d'assistance reciproque en matiere fiscale signee le 29 mars 1974 (ensemble un protocole). ,19
Loi complétant le code électoral et relatif à l'élection des membres du conseil général de Saint-Pierre-et-Miquelon. ,20
"Loi relative aux droits et obligations de l'Etat et des départements en matière de formation des personnels enseignants, et portant diverses dispositions relatives à l'éducation nationale. Droits et obligations de l'Etat et des départements concernant les IUFM. Affectation des biens utilisés par les écoles normales primaires. Convention entre l'Etat et le département. Prise en charge par l'Etat des biens des écoles normales et du personnel affecté à leur gestion. Compensation des charges transférées à l'Etat. Maîtrise d'ouvrage de constructions d'établissements d'enseignement supérieur. Aides des collectivités territoriales aux établissements d'enseignement privés. Subventions versées aux établissements d'enseignement pour leurs dépenses d'équipement. Dispositions diverses.",6
"Loi portant diverses dispositions intéressant la Banque de France. L'article premier supprime donc le Conseil de la politique monétaire. Toutefois, au sein de l'organe supérieur d'administration de la Banque de France, qu'on appelle le conseil général, il est apparu opportun de créer un comité monétaire composé d'experts indépendants.

Le régime des incompatibilités qui s'appliquait aux membres du Conseil de la politique monétaire en raison de leur engagement à plein temps n'est plus utile et il est proposé de l'alléger. 

Enfin, plutôt que de prévoir un choix par le gouvernement sur une liste, dressée par le gouvernement et par les présidents du Sénat, de l'Assemblée nationale et du Conseil économique et social, il a semblé préférable de laisser les présidents de l'Assemblée nationale et du Sénat désigner directement les personnes qui siégeront dans ce comité. 

L'article 2 permet de compléter les textes existants afin de permettre à la Banque de France de poursuivre ses missions d'intérêt général de façon incontestable en ce qui concerne la collecte de statistiques monétaires et financières. 

L'article 3 organise l'échange d'informations sur la situation financière des entreprises et permet d'adapter les textes à l'évolution de la réalité économique. Au demeurant, la Banque de France pourra effectuer des évaluations d'entreprises en qualité d'« organisme d'évaluation externe de crédit », au sens de la directive ""Bâle 2"" en cours de transposition. 

L'article 4 comprend des dispositions de coordination avec l'article 2. 
L'article 5 tend à supprimer ou à aménager les dispositions du code du travail s'appliquant à la Banque de France sans lien avec son statut.",15
"Loi habilitant le Gouvernement à simplifier les relations entre l'administration et les citoyens. Ce projet de loi a pour objet de permettre au gouvernement, dans les conditions prévues à l'article 38 de la Constitution, de légiférer par ordonnance afin de ""simplifier les relations entre l'administration et les citoyens"".   Le texte prévoit notamment que le gouvernement est habilité :   - à instaurer par ordonnance un droit des usagers à saisir les autorités administratives et à leur répondre par voie électronique (article 1er) ;  - à procéder par ordonnance à l'adoption de la partie législative d'un nouveau code relatif aux relations entre les administrations et le public. En effet, beaucoup des règles qui régissent ces relations sont de nature jurisprudentielle. Le champ de ce nouveau code devrait comprendre ""les services de l'État, des collectivités territoriales, leurs établissements publics, ainsi que les organismes chargés d'une mission de service public"" (article 2) ;  Le gouvernement a engagé une procédure accélérée sur ce texte le 2 mai 2013. Il ne fera donc l'objet que d'une seule lecture par chambre.",20
Loi portant amnistie . Ce projet amnistie certaines infractions. Il s'inscrit dans la tradition républicaine des lois d'amnistie adoptées après chaque élection présidentielle.,12
"Loi autorisant l'approbation de l'accord de coopération administrative pour la lutte contre le travail illégal et le respect du droit social en cas de circulation transfrontalière de travailleurs et de services entre le Gouvernement de la République française et le Gouvernement du Royaume des Pays Bas. La lutte contre le travail illégal, notamment dans le contexte du détachement de travailleurs dans le cadre d’une prestation de services (directive 96/71/CE du Parlement européen et du Conseil du 16 décembre 1996), constitue une priorité politique majeure pour la France et les Pays-Bas qui ont déjà respectivement conclu ou engagé des négociations sur ce sujet avec d’autres pays de l’Union européenne. Les deux pays, en effet, partagent la même analyse sur les conséquences négatives du travail illégal pour les ressources financières des États, la protection des droits sociaux des travailleurs et la libre concurrence entre les entreprises. La France et les Pays-Bas ont décidé de conclure un accord bilatéral de coopération, dans le droit fil de la résolution du Conseil du 22 avril 1999 qui préconise une meilleure coopération entre les autorités des États membres de l’UE en matière de lutte contre la fraude transnationale aux cotisations de sécurité sociale et contre le travail non déclaré, et concernant la mise à disposition transnationale de travailleurs. Cet accord s’inscrit dans le prolongement du séminaire sur la lutte contre le travail illégal qui s’est tenu à La Haye le 10 octobre 2006, en application du programme de coopération bilatérale convenu le 12 juillet 2006 entre le ministère de l’emploi, de la cohésion sociale et du logement de la République française et le ministère des affaires sociales et de l’emploi du Royaume des Pays-Bas.",5
"loi autorisant l'adhésion au protocole additionnel aux conventions de Genève du 12 août 1949 relatif à la protection des victimes des conflits armés internationaux. Ce projet de loi approuve le protocole additionnel de juin 1977 aux conventions de Genève de 1949, relatif à la protection des victimes des conflits armés internationaux. Ce protocole introduit de nombreuses dispositions inédites instituant une nouvelle réglementation de la conduite des opérations militaires.
Il réaffirme le principe de la protection contre les effets des hostilités due aux populations civiles en temps de guerre et détermine les conditions d'intervention à cette fin dans les zones de combat ou les territoires occupés.
Enfin, le texte établit un certain nombre de précautions que les belligérants doivent prendre dans les attaques et pour prévenir les effets des attaques.",19
Loi modifiant les annexes I et II de la loi n° 83-675 du 26 juillet 1983 relative à la démocratisation du secteur public. Rajout des sociétés U.T.A. (Union de transports aériens) et Aéromaritime international (A.M.I.) dans la loi de 1983. Représentation et défense des salariés des entreprises publiques. Présence d'administrateurs salariés élus au sein des conseils d'administration ou de surveillance. Election des représentants des salariés. Statut des représentants des salariés. Composition des conseils d'administration ou de surveillance. Droits spécifiques d'expression des salariés. ,5
Loi portant reglement definitif du budget de 1982. ,20
"Loi de libéralisation des ventes volontaires de meubles aux enchères publiques. La présente proposition de loi présentée par MM. Philippe Marini et Yann Gaillard a pour objet de modifier la loi n° 2000-642 du 10 juillet 2000 portant réglementation des ventes volontaires de meubles aux enchères publiques. Elle vise en particulier à assurer la transposition de la directive 2006/123/CE du Parlement européen et du Conseil du 12 décembre 2006 relative aux services dans le marché intérieur, dite directive "" services "" qui comporte de nouvelles dispositions visant à faciliter l'exercice de la liberté d'établissement sur le territoire des Etats membres par des prestataires communautaires exerçant dans leur Etat d'origine les mêmes activités. Cette directive favorise également la libre circulation des services et interdit les restrictions fondées sur des conditions de nationalité ou de lieu du siège statutaire pour les personnes morales, ou sur l'obligation d'exercer sous une forme juridique définie. Par ailleurs, la présente proposition de loi a également pour ambition de tirer les conséquences de six années d'application de la loi du 10 juillet 2000.",15
"Loi autorisant la ratification d'un traité entre la République française et les Laender de Bade-Wurtemberg, de l'Etat libre de Bavière, de Berlin, de la Ville libre hanséatique de Brême, de la Ville libre et hanséatique de Hambourg, de Hesse, de Basse Saxe, de Rhénanie du Nord-Wesphalie, de Rhénanie-Palatinat, de Sarre, du Schleswig-Holstein sur la Chaîne culturelle européenne. ",19
"Loi relative aux obligations de services public des télécommunications et à France Télécom. Obligations de service public des télécommunications, statut de France Télécom, conditions d’emploi et statut des fonctionnaires de France Télécom",17
"Loi relative au supplément de loyer de solidarité. Supplément de loyer de solidarité (mode de calcul, prélèvement, etc..): Prise en compte de l'évolution de la situation dans les grands ensembles et les quartiers d'habitat dégradé. Imputation des montants de surloyer sur le prix d'achat d'un logement HLM. ",14
Loi autorisant l'approbation d'un avenant à la convention sur la sécurité sociale du 28 février 1952 entre le Gouvernement de la République francaise et le Gouvernement de la Principauté de Monaco. ,13
"Loi autorisant l'approbation de la convention d'entraide judiciaire en matière pénale entre le Gouvernement de la République française et le Gouvernement de l'État des Émirats Arabes Unis. Le 2 mai 2007, le garde des sceaux, ministre de la justice, et le ministre émirien de la justice, ont signé à Paris une convention bilatérale d’entraide judiciaire en matière pénale, à la suite de l’engagement en juillet 2005 de négociations portant sur trois projets de convention judiciaire en matière pénale (entraide judiciaire, extradition et transfèrement des personnes condamnées).",12
"Loi autorisant l'approbation de l'accord entre le Gouvernement de la République française et l'Organisation des Nations-unies concernant l'exécution des peines prononcées par le Tribunal pénal international pour le Rwanda.. Ce projet de loi autorise l'approbation de l'accord du 14 mars 2003, qui prévoit que la France pourra accepter d'accueillir sur son territoire, au cas par cas, sans avoir à donner les raisons d'un éventuel refus, les condamnés proposés par le TPIR et assortir son accord de conditions sur l'application du droit national pour les mesures de grâce ou de réduction de peine.
La France est le premier membre permanent du Conseil de sécurité à signer un tel accord.",19
"Loi autorisant l'approbation de l'accord entre le Gouvernement de la République française et le Gouvernement de la République du Tadjikistan sur l'encouragement et la protection réciproques des investissements. Ce projet de loi approuve un accord signé entre la France et le Tadjikistan en décembre 2002, et encourageant et protégeant les investissements entre les deux pays.",19
Loi relative à la prévention et au règlement des difficultés liées à l'endettement des particuliers. Lutter contre le surendettement et aider les personnes surendettées. Ouverture de la procédure de règlement amiable. Commission départementale d'examen des situations d'endettement des particuliers. Procédure de redressement judiciaire.,15
"Loi insérant au titre VI de la Constitution un article 53-2 et relative à la Cour pénale internationale. Modification de la Constitution en vue de la ratification du traité de La conférence Rome du 18 juillet 1998 adoptant le statut de la Cour pénale internationale. Il est proposé de compléter le titre VI de la Constitution, relatif aux traités et accords internationaux, par un article 53-2 disposant que la République peut reconnaître la juridiction de la Cour pénale internationale dans les conditions prévues par le traité, signé le 18 juillet 1998",19
"Loi autorisant la ratification de l'accord de stabilisation et d'association entre les Communautés européennes et leurs Etats membres, d'une part, et la République de Croatie d'autre part. ce projet de loi autorise la ratification de l'accord de stabilisation et d'association entre les Communautés européennes et la Croatie signé en octobre 2001. ",19
"loi autorisant l'approbation du protocole additionnel à la charte sociale européenne prévoyant un système de réclamations collectives. ce projet de loi approuve le protocole à la Charte sociale européenne, protocole adopté en juin 1995 et entré en vigueur en juillet 1998, prévoyant un système de réclamations collectives déposées par des organisations non gouvernementales, internationales ou nationales alléguant des violations de la Charte..",5
Loi instituant pour les salariés un congé pour la création d'entreprise et un congé sabbatique. ,5
Loi modifiant la loi no 82-684 du 4 août 1982 relative à la participation des employeurs au financement des transports publics urbains. ,10
"Loi relative à l'organisation économique en agriculture. Dispositions relatives au Conseil supérieur d'orientation et de coordination de l'économie agricole et alimentaire : composition, attributions, compétences juridiques. Dispositions relatives aux organisations interprofessionnelles et aux offices d'intervention dans le secteur agricole et alimentaire.",4
Loi autorisant l'approbation d'un accord d'entraide judiciaire en matière civile et commerciale entre le gouvernement de la République française et le gouvernement de la République populaire de Chine. ,19
Loi portant règlement définitif du budget de 1989. ,20
Loi autorisant l'approbation de l'accord entre le Gouvernement de la République française et le Gouvernement de la République de l'Ouganda sur l'encouragement et la protection réciproques des investissements. Ce projet de loi approuve l'accord entre signé entre la France et l'Ouganda en janvier 2003 sur l'encouragement et la protection réciproques des investissements.,19
"Loi de finances rectificative pour 2012. Le présent projet de loi a pour principal objet d'assurer la fin de gestion de l'exercice 2012, suite à l'audit des comptes publics par le Premier président de la Cour des comptes. Ainsi, le gouvernement propose notamment : - de maintenir la réserve de précaution initiale jusqu'à la fin de gestion et, d'autre part, de l'augmenter de 1,5 Md€ ; - des dépassements de crédits, qui s'élèvent ainsi à 2,1 Md€ qui portent principalement sur les bourses universitaires (+ 30 M€), les aides personnalisées au logement (+ 70 M€), le prélèvement sur recettes au profit de l'Union européenne (+ 70 M€), la masse salariale de l'éducation nationale (+ 80 M€) et les dispositifs de la mission « Travail et emploi » (+ 100 M€), les ouvertures nécessaires sur la mission « Défense » s'avérant légèrement inférieures (100 M€) ; - une baisse des dépenses totales de l'État de 0,2 Md€ par rapport à l'exécution 2011 ; - des recettes de l'État pour 2012 à 284,2 Md€, soit une baisse de 0,2 Md€ par rapport au révisé 2012 du projet de loi de finances pour 2013 et une baisse de 3,7 Md€ par rapport au montant prévu dans la 2e loi de finances rectificative. Le texte contient également des dispositions relatives à - la lutte contre la fraude et les abus en matière fiscale. Sont ainsi notamment visées la fraude des particuliers, la fraude sur le commerce du tabac, la fraude en matière de TVA aux voitures d'occasion. L'ensemble de ces mesures vise à atteindre l'objectif de produit supplémentaire de 1 Md€ issu de la lutte contre la fraude, retenu dans le projet de loi de finances initiale pour 2013 ; - la compétitivité et l'emploi ; - l'octroi de garanties à l'Unédic et PSA Finance ; - la recapitalisation de Dexia.",20
"Loi de programme relatif au développement des départements d'outre-mer, de Saint-Pierre-et-Miquelon et de Mayotte. Dispositions relatives au développement de l'activité économique, à l'emploi des jeunes et à la formation professionnelle dans les départements d'outre-mer. Dispositions relatives au développement social. Dispositions relatives à l'éducation nationale. Dispositions relatives à la culture et à la communication.",20
"loi autorisant la ratification de la convention établie sur la base de l'article K.3 du traité sur l'Union européenne, sur l'emploi de l'informatique dans le domaine des douanes. Pour se prémunir contre le risque de développement de la fraude à la faveur de la mise en place du marché unique, et pour assurer une plus grande collaboration entre administrations douanières à la frontière extérieure et à l'intérieur du territoire communautaire, il a paru utile de créer un Système d'Information des Douanes européen. Ce système comporte une base de données centrale, gérée depuis Bruxelles par les services de la Commission européenne, et à laquelle l'ensemble des administrations douanières des quinze Etats membres pourront avoir accès en temps réel.",18
Loi de finances rectificative pour 1988. ,20
Loi constitutionnelle modifiant l'article 77 de la Constitution. Définition des différents corps électoraux en Nouvelle Calédonie,20
Loi sur les bourses de valeurs. Des sociétés de bourse. Du conseil des bourses de valeurs. Dispositions particulières à la commission des opérations de bourse.,15
"Loi autorisant l'approbation d'un avenant a la convention du 19 decembre 1980 entre le Gouvernement de la Republique francaise et le Gouvernement du Royaume de Norvege en vue d'eviter les doubles impositions, de prevenir l'evasion fiscale et d'etablir des regles d'assurance administrative reciproque en matiere d'impots sur le revenu et sur la fortune (ensemble un protocole et un protocole additionnel). ",18
Loi autorisant l'approbation de l'accord entre le Gouvernement de la République française et le Gouvernement de la République fédérale d'Allemagne relatif à la construction et l'entretien de ponts frontières sur le Rhin dont les Parties contractantes n'assurent pas la maîtrise d'ouvrage. Est autorisée ici l'approbation de l'accord signé en juin 2001 entre la France et l'Allemagne relatif à la construction et l'entretien de ponts frontières sur le Rhin dont les deux parties n'assurent pas la maîtrise d'ouvrage. Cet accord détermine les principes et le cadre juridique nécessaires à la construction de ces ponts.,19
"Loi autorisant l'approbation de la décision des représentants des Gouvernements des Etats membres de l'Union européenne concernant les privilèges et immunités accordés à l'Institut d'études de sécurité et au Centre satellitaire de l'Union européenne, ainsi qu'à leurs organes et aux membres de leur personnel. Ce projet de loi approuve une décision  des Etats membres de l'Union européenne concernant les privilèges et immunités accordés à l'Institut d'études de sécurité et au Centre satellitaire de l'Union européenne, ainsi qu'à leurs organes et aux membres de leur personnel, adoptée en octobre 2001. Afin de faciliter le fonctionnement de l'Institut et du Centre, créés tous deux en juillet 2001, il était en effet nécessaire d'accorder à ces nouvelles agences et à leur personnel les privilèges, les immunités et les facilités indispensables à leur fonctionnement. ",19
"Loi relative à l'accès au droit et à la résolution amiable des conflits. « Droit au droit », égal accès des citoyens au droit. Incitation au règlement amiable des conflits. Encourager la médiation pénale. Favoriser le règlement amiable des litiges et mieux maîtriser le dispositif d'aide juridictionnelle : Favoriser la transaction avant saisine d'une juridiction ; réorganiser et améliorer le fonctionnement des bureaux d'aide juridictionnelle. Généraliser et simplifier le dispositif départemental d'accès au droit : Définition de l'accès au droit et contenu des actions menées ; mise en oeuvre de l'accès au droit, financement de l'accès au droit. Financer l'intervention de l'avocat dans le cadre de la médiation pénale. Donner une assise légale aux maisons de justice et du droit ",12
Loi portant validation de l'impôt foncier sur les propriétés bâties en Polynésie française. Régulariser la perception par le Territoire et les communes de la Polynésie française de l’impôt foncier sur les propriétés bâties qui entre 1992 et 1999 s’est faite en l’absence de base légale de la méthode d’évaluation.,14
"Loi portant réforme de la prescription en matière civile. Cette proposition de loi est le fruit des travaux de la mission d'information de la commission des lois du Sénat sur le régime des prescriptions civiles et pénales, conduite par MM. Jean-Jacques Hyest, Hugues Portelli et Richard Yung de février à juin 2007. Elle a pour objet de moderniser les règles de la prescription civile et de leur rendre leur cohérence, en réduisant le nombre et la durée des délais, en simplifiant leur décompte et en autorisant, sous certaines conditions, leur aménagement contractuel. Elle fixe en particulier le délai de droit commun de la prescription extinctive à 5 ans et instaure un délai butoir de 20 ans. La technicité du sujet ne doit pas masquer son importance pour la vie des citoyens et la compétitivité de notre droit, enjeu stratégique dans une économie moderne. Les mesures proposées prennent en compte nombre de propositions formulées par le chapitre de l'avant-projet de réforme du droit des obligations et du droit de la prescription rédigé par M. Philippe Malaurie sous l'égide de M. Pierre Catala, tous deux professeurs émérites de l'université de Paris 2. Alors que la précédente législature aura été marquée par plusieurs réformes importantes et attendues du code civil concernant les personnes (divorce, filiation, protection juridique des majeurs) et les biens (successions et libéralités), la modernisation du droit de la prescription civile permet de jeter la première pierre du vaste chantier à venir de la réforme du droit des obligations.",12
"loi autorisant l'approbation de la convention sur la protection des enfants et la coopération en matière d'adoption internationale. ce projet de loi approuve la convention sur la protection des enfants et la coopération en matière d'adoption internationale faite à La Haye en mai 1993, et signée par la France en avril 1995. Cette convention a pour objet de garantir que les adoptions internationales s'effectuent dans le "" respect des droits fondamentaux "" reconnus à l'enfant par le droit international. Les Etats parties sont invités à coopérer pour prévenir l'enlèvement, la vente ou la traite d'enfants (des filières mercantiles interviennent parfois de manière frauduleuse dans des processus d'adoption)",12
Loi organique relative à la date de renouvellement des membres de l'Assemblée territoriale de la Polynésie française. ,20
"Loi autorisant la ratification du protocole portant modification de la convention internationale pour l'unification de certaines règles en matière de connaissement du 25 août 1924, telle qu'amendée par le protocole de modification du 23 février 1968. ",18
"Loi tendant à réprimer l'incitation et l'aide au suicide. LA PROVOCATION AU SUICIDE EST PUNIE D'UN EMPRISONNEMENT DE 2 MOIS A 3 ANS ET D'UNE AMENDE DE 600FRS A 20000FRS OU DE L'UNE DE CES 2 PEINES. CONDAMNATION DE L'INCITATION AU SUICIDE PAR VOIE DE PRESSE,COMMUNICATION AUDIOVISUELLE. RESPONSABILITE PENALE DES DIRECTEURS ET CODIRECTEURS DE PUBLICATION. APPLICATION DE L'ART. 285 DU CODE PENAL AUX DELITS PREVUS A L'ART. 318-1 SUSVISE. SAISIE ET CONFISCATION. DESTRUCTION DES DOCUMENTS",12
Loi sur l'exploration et l'exploitation des ressources minérales des grands fonds marins. ,21
