text,annotation
"Real Decreto-Ley 8/2013, de 28 de junio, de medidas urgentes contra la morosidad de las Administraciones Públicas y de apoyo a Entidades Locales con problemas financieros. (130/000038)",20
"Ley 46/1985, de 27 de diciembre, de Presupuestos Generales del Estado para 1986. ",20
"Ley 23/2005, de 18 de noviembre, de reformas en materia tributaria para el impulso a la productividad",8
"Ley 30/1983, de 28 de diciembre, reguladora de la cesión de tributos del Estado a las Comunidades Autónomas. ",8
"Ley Orgánica 1/1998, de 15 de junio, de reforma de la Ley Orgánica 4/1982, de 9 de junio, del Estatuto de Autonomía para la Región de Murcia.",20
"Ley 37/1981, de 9 de octubre, relativa a modificación de denominación y funciones del Cuerpo de Celadores de Puertos Francos de Canarias. ",4
"Real Decreto-Ley 13/2010, de 3 de diciembre, de actuaciones en el ámbito fiscal, laboral y liberalizadoras, para fomentar la inversión y la creación de empleo. ",5
"Ley 6/2011, de 11 de abril, por la que se modifican la Ley 13/1985, de 25 de mayo, de coeficientes de inversión, recursos propios y obligaciones de información de los intermediarios financieros, la Ley 24/1988, de 28 de julio, del Mercado de Valores y el Real Decreto Legislativo 1298/1986, de 28 de junio, sobre adaptación del derecho vigente en materia de entidades de crédito al de las Comunidades Europeas.",15
"Real Decreto-ley 3/1987, de 11 de septiembre, sobre retribuciones del personal estatutario del Instituto Nacional de la Salud (BOE, núm. 219, de 12 de septiembre de 1987). (PDF) (PDF) Convalidación ",3
"Ley 37/1992, de 28 de diciembre, del Impuesto sobre el Valor Añadido.",8
"Ley 42/1983, de 28 de diciembre, reguladora de la cesión de tributos a la Comunidad Autónoma de Madrid. ",8
"Ley 18/2005, de 30 de septiembre, por la que se deroga la Ley 23/1986, de 24 de diciembre, por la que se establecen las bases del régimen jurídico de las Cámaras Agrarias",4
"Ley 32/1999, de 8 de octubre, de solidaridad con las víctimas del terrorismo.",19
"Ley 35/1985, de 6 de noviembre, sobre concesión de un crédito extraordinario, por importe de 42.382.404.686 pesetas, para saldar anticipos realizados por el Banco de España al Tesoro por seguro de cambio de autopistas de peaje. ",15
"Real Decreto-Ley 9/2011, de 19 de agosto, de medidas para la mejora de la calidad y cohesión del Sistema Nacional de Salud, de contribución a la consolidación fiscal, y de elevación del importe máximo de los avales del Estado para 2011. ",3
"Ley Orgánica 2/2001, de 28 de junio, sobre composición del Consejo General del Poder Judicial, por la que se modifica la Ley Orgánica 6/1985, de 1 de julio, del Poder Judicial.",20
"Ley Orgánica 4/1995, de 11 de mayo, de modificación del Código Penal, mediante la que se tipifica la apología de los delitos de genocidio. ",8
"Ley 25/2005, de 24 de noviembre, reguladora de las entidades de capital-riesgo y sus sociedades gestoras.",8
"Ley 17/1998, de 15 de junio, por la que se conceden créditos extraordinarios por importe total de 20.425.257.360 pesetas, para atender compensaciones de tasas universitarias y otros gastos del Ministerio de Educación y Cultura.",6
"Ley Orgánica 1/1983, de 25 de febrero, de Estatuto de Autonomía de Extremadura. ",6
"Ley 22/2005, de 18 de noviembre, por la que se incorporan al ordenamiento jurídico español diversas directivas comunitarias en materia de fiscalidad de productos energéticos y electricidad y del régimen fiscal común aplicable a las sociedades matrices y filiales de estados miembros diferentes, y se regula el régimen fiscal de las aportaciones transfronterizas a fondos de pensiones en el ámbito de la Unión Europea",8
"Ley 21/1999, de 18 de mayo, sobre concesión de un crédito extraordinario, por importe de 3.455.924.700 pesetas, para atender la insuficiencia de crédito en la aportación al Fondo Europeo de Desarrollo (FED), como consecuencia de la decisión del Consejo de la Unión Europea de 19 de diciembre de 1997, sobre contribuciones de los Estados miembros al FED.",18
"Ley 15/1994, de 3 de junio, por la que se establece el régimen jurídico de la utilización confinada, liberación voluntaria y comercialización de organismos modificados genéticamente, a fin de prevenir los riesgos para la salud humana y para el medio ambiente. ",8
"Real Decreto Legislativo 2/2011, de 2 de septiembre, por el que se aprueba el texto refundido de la Ley de Puertos del Estado y de la Marina Mercante.",8
"Real Decreto-Ley 4/1984, de 9 de mayo, por el que se incrementan las plantillas de la Carrera Fiscal y del Cuerpo de Médicos Forenses. ",8
"Real Decreto-Ley 8/2014, de 4 de julio, de aprobación de medidas urgentes para el crecimiento, la competitividad y la eficiencia. (130/000055)",8
"Ley 3/1991, de 10 de enero, de Competencia Desleal. ",8
"Real Decreto-ley 7/2007, de 3 de agosto, por el que se aprueban medidas urgentes en materia de incendios forestales en la Comunidad Autónoma de Canarias. (BOE, núm. 186, de 04 de agosto de 2007). (PDF) (PDF) Convalidación ",8
"Ley 25/2007, de 18 de octubre, de conservación de datos relativos a las comunicaciones electrónicas y a las redes públicas de comunicaciones.",8
"Ley 23/2009, de 18 de diciembre, de modificación de la Ley 22/2001, de 27 de diciembre, reguladora de los Fondos de Compensación Interterritorial.",8
Ley reguladora de la Biblioteca ciol de España.,6
"Ley 7/1991, de 21 de marzo, por la que se crea el Instituto Cervantes. ",19
"Ley orgánica 4/1996, de 30 de diciembre, de reforma de la Ley Orgánica 10/1982, de 10 de agosto, de Estatuto de Autonomía de Canarias.",19
"Ley 26/2005, de 30 de noviembre, por la que se modifica la Ley 49/2003, de 26 de noviembre, de Arrendamientos Rústicos",4
"Ley 6/1994, de 11 de mayo, sobre suscripción por España de acciones del capital de la Corporación Financiera Internacional. ",8
"Ley 19/1985, de 16 de julio, Cambiaria y del Cheque. CORRECCION DE ERRORES: BOE 249, 85/10/17. ",8
"Ley 8/1980, de 10 de marzo, del Estatuto de los Trabajadores. ",5
"Real Decreto-ley 4/1997, de 14 de marzo, por el que se adoptan medidas urgentes para reparar los daños causados por inundaciones y temporales. (BOE, núm. 64, de 15 de marzo de 1997). (PDF) (PDF) Convalidación ",8
"Real Decreto-Ley 7/2005, de 22 de abril, por el que se modifica la Ley 2/2004, de 27 de diciembre, de Presupuestos Generales del Estado para el año 2005, en materia de financiación de la formación continua (BOE, núm. 99, de 26 de abril de 2005). (PDF) (PDF) Convalidación ",8
"Ley 37/1985, de 18 de noviembre, por la que se autoriza al Ministerio de Economía y Hacienda para la enajenación en pública subasta de una finca urbana sita en Madrid. ",4
"Real Decreto-Ley 7/2001, de 6 de abril, por el que se adoptan medidas urgentes para reparar los daños causados por las lluvias e inundaciones acaecidas durante los días 21 al 26 de octubre de 2000 en las provincias de Tarragona, Zaragoza, Teruel, Castellón, Valencia y Murcia. (BOE, núm. 84, de 07 de abril de 2001). (PDF) (PDF) Convalidación ",8
"Ley 26/2007, de 23 de octubre, de Responsabilidad Medioambiental.",7
"Real Decreto-ley 13/1999, de 3 de septiembre, por el que se financia el acuerdo interprofesional sobre formación continua en la comunidad Autónoma del País Vasco. (BOE, núm. 121, de 04 de septiembre de 1999). (PDF) (PDF) Convalidación ",6
Ley por la que se crea el Consejo General de Colegios Oficiales de Pedagogos y Psicopedagogos.,6
"Real Decreto-Ley 28/1997, de 12 de diciembre, por el que se conceden créditos extraordinarios por importe total de 11.509.761.347 pesetas para atender subvenciones a tipos de interés, en los préstamos concedidos con motivo de las sequías de los años 1994 y 1995, y otros gastos del Ministerio de Agricultura, Pesca y Alimentación. ",4
"Ley 11/1982, de 13 de abril, de supresión del Organismo Autónomo Medios de Comunicación Social del Estado. ",15
"Ley 25/1998, de 13 de julio, de modificación del Régimen Legal de las Tasas Estatales y Locales y de Reordenación de las Prestaciones Patrimoniales de Carácter Público.",8
"Real Decreto Legislativo 5/2000, de 4 de agosto, por el que se aprueba el texto refundido de la Ley sobre Infracciones y Sanciones del Orden Social. (BOE, núm. 189, de 08 de agosto de 2000). (PDF) ",22
"Ley 37/2010, de 15 de noviembre, por la que se crea la Oficina Presupuestaria de las Cortes Generales.",20
"Real Decreto-ley 15/1998, de 27 de noviembre de medidas urgentes para la mejora del mercado de trabajo en relación con el trabajo a tiempo parcial y el fomento de su estabilidad. (BOE, núm. 285, de 28 de noviembre de 1998). (PDF) (PDF) Convalidación ",5
"Ley 7/1994, de 11 de mayo, sobre participación de España en el Fondo para el Medio Ambiente Mundial. ",7
"Real Decreto-Ley 10/2002, de 27 de diciembre, por el que se amplían los compromisos de los militares profesionales que mantienen una relación de servicio de carácter temporal con las Fuerzas Armadas. (BOE, núm. 313, de 31 de diciembre de 2002). (PDF) (PDF) Convalidación ",8
"Real Decreto-Ley 8/2005, de 27 de mayo, por el que se adoptan medidas urgentes para reparar los daños causados por las inundaciones acaecidas en la isla de La Gomera (BOE, núm. 127, de 28 de mayo de 2005). (PDF) (PDF) Convalidación ",7
"Real Decreto-ley 2/1989, de 31 de marzo, sobre estructuración del Cuerpo Superior de Inspectores de Finanzas del Estado (BOE, núm. 78, de 01 de abril de 1989). (PDF) (PDF) Convalidación ",8
"Ley Orgánica 9/2002, de 10 de diciembre, de modificación de la Ley Orgánica 10/1995, de 23 de noviembre, del Código Penal, y del Código Civil, sobre sustracción de menores.",12
"Ley 43/1998, de 15 de diciembre, de Restitución o Compensación a los Partidos Políticos de Bienes y Derechos Incautados en aplicación de la normativa sobre responsabilidades políticas del período 1936-1939.",19
"Ley 24/1998, de 13 de julio, del Servicio Postal Universal y de Liberalización de los Servicios Postales.",8
"Ley 54/2003, de 12 de diciembre, de reforma del marco normativo de la prevención de riesgos laborales.",5
"Ley Orgánica 2/2004, de 28 de diciembre, por la que se modifica la Ley Orgánica 6/1985, de 1 de julio, del Poder Judicial",20
"Real Decreto-ley 1/1985, de 31 de enero, por el que se deroga el Decreto-ley 13/1969, de 22 de julio, y se exime de la exigencia del permiso de trabajo a las personas originarias de la ciudad de Gibraltar que deseen realizar actividades lucrativas por cuenta propia en España (BOE, núm. 30, de 04 de febrero de 1985). (PDF) (PDF) Convalidación ",19
"Ley 23/1981, de 24 de junio, sobre concesión de un crédito extraordinario por importe de 345.621.770 pesetas, para sufragar los gastos del Referéndum Autonómico de Galicia. ",20
"Ley 5/1984, de 26 de marzo, reguladora del derecho de asilo y de la condición de refugiado. ",19
"Ley 31/1994, de 24 de noviembre, de modificación del artículo 9.1 de la Ley 29/1990, de 26 de diciembre, del Fondo de Compensación Interterritorial. ",20
"Ley 8/2009, de 28 de agosto, de financiación de la Corporación de Radio y Televisión Española.",15
"Ley 29/1980, de 21 de junio, de autopsias clínicas. ",7
"Real Decreto-Ley 1/2004, de 7 de mayo, por el que se aplaza la entrada en vigor de la Ley 39/2003, de 17 de noviembre, del Sector Ferroviario (BOE, núm. 114, de 11 de mayo de 2004). (PDF) (PDF) Convalidación ",8
"Real Decreto-Ley 1/1995, de 10 de febrero, por el que se arbitran medidas de carácter urgente en materia de abastecimientos hidráulicos. ",7
"Real Decreto-Ley 13/2001, de 5 de septiembre, por el que se adoptan medidas urgentes para reparar los daños causados por los episodios de lluvias intensas acaecidos en los meses de febrero y marzo de 2001 en la Comunidad Autónoma de Castilla y León (BOE, núm. 214, de 06 de septiembre de 2001). (PDF) (PDF) Convalidación ",7
"Real Decreto-Ley 22/1997, de 5 de diciembre, por el que se conceden créditos extraordinarios por importe total de 13.205.257.360 pesetas para atender compensaciones de tasas universitarias y otros gastos, del Ministerio de Educación y Cultura. ",6
"Ley 64/1980, de 3 de octubre, sobre concesión de un crédito extraordinario por un importe de pesetas 465.609.700 con destino a financiar los gastos derivados de la aplicación del Real Decreto 113/1980, de 22 de enero. ",15
"Real Decreto-Ley 5/2004, de 27 de agosto, por el que se regula el régimen del comercio de derechos de emisión de gases de efecto invernadero (BOE, núm. 208, de 28 de agosto de 2004). (PDF) (PDF) Convalidación ",8
"Real Decreto-ley 1/2000, de 14 de enero,sobre determinadas medidas de mejora de la protección familiar de la Seguridad Social. (BOE, núm. 14, de 17 de enero de 2000). (PDF) (PDF) Corrección de errores (PDF) Convalidación ",6
"Ley 28/2002, de 1 de julio, del régimen de cesión de tributos del Estado a la Comunidad Autónoma de Extremadura y de fijación del alcance y condiciones de dicha cesión.",8
"Real Decreto-ley 24/1982, de 29 de diciembre, sobre medidas urgentes en materia presupuestaria, financiera y tributaria (BOE, núm. 314, de 31 de diciembre de 1982). (PDF) (PDF) Convalidación ",8
"LEY 23/1988, DE 28 DE JULIO, DE MODIFICACION DE LA LEY DE MEDIDAS PARA LA REFORMA DE LA FUNCION PUBLICA. ",20
"Real Decreto-ley 18/1981, de 4 de diciembre, sobre medidas excepcionales para aprovechamiento de los recursos hidráulicos, escasos a consecuencia de la prolongada sequía (BOE, núm. 293, de 08 de diciembre de 1981). (PDF) (PDF) Convalidación ",8
"Real Decreto-Ley 5 /2005, de 11 de marzo, de reformas urgentes para el impulso a la productividad y para la mejora de la contratación pública (BOE, núm. 62, de 14 de marzo de 2005). (PDF) (PDF) Convalidación ",8
"Real Decreto-Ley 6/1994, de 27 de mayo, por el que se adoptan medidas urgentes para reparar los efectos producidos por la sequía. ",8
"Ley 22/2010, de 16 de julio, del régimen de cesión de tributos del Estado a la Comunidad Autónoma de la Región de Murcia y de fijación del alcance y condiciones de dicha cesión.",8
"Real Decreto-ley 8/1981, de 24 de abril, de creación de Instituto Nacional de Hidrocarburos (BOE, núm. 102, de 29 de abril de 1981). (PDF) (PDF) Convalidación ",8
"Real Decreto-ley 2/1980, de 11 de enero, sobre medidas económico-fiscales complementarias de la elevación del precio de los productos petrolíferos (BOE, núm. 27, de 31 de enero de 1980). (PDF) ",8
"Real Decreto-Ley 8/2012, de 16 de marzo, de contratos de aprovechamiento por turno de bienes de uso turístico, de adquisición de productos vacacionales de larga duración, de reventa y de intercambio. Presentado el 20/03/2012, calificado el 27/03/2012 Resultado de la tramitación: Convalidado y tramitado como proyecto de ley",8
"Ley 5/1994, de 14 de abril, sobre concesión de un crédito extraordinario por importe de 10.475.298.000 pesetas, para compensar los déficit de explotación de los Ferrocarriles de Vía Estrecha (FEVE), correspondientes a los ejercicios de 1989 y 1990. ",8
"LEY 6/1987, DE 14 DE MAYO, SOBRE DOTACIONES PRESUPUESTARIAS PARA INVERSIONES Y SOSTENIMIENTO DE LAS FUERZAS ARMADAS. ",16
"Ley 43/1995, de 27 de diciembre, del Impuesto sobre Sociedades.",15
"Ley 38/1983, de 28 de diciembre, reguladora de la cesión de tributos a la Comunidad Autónoma de Aragón. ",8
"Real Decreto-Ley 14/2010, de 23 de diciembre, por el que se establecen medidas urgentes para la corrección del déficit tarifario del sector eléctrico. ",8
"Ley 5/2007, de 3 de abril, de la Red de Parques Nacionales.",7
"Real Decreto-ley 11/1982, de 25 de junio, relativo a medidas urgentes para el comienzo del curso 1982-83 (BOE, núm. 152, de 26 de junio de 1982). (PDF) (PDF) Convalidación ",8
"Real Decreto-ley 17/1996, de 22 de noviembre, por el que se deroga el artículo 8 del Real Decreto-ley 1/1996, de 19 de enero, sobre el crédito concedido por el Estado para la financiación de las obligaciones de la Seguridad Social (BOE, núm. 283, de 23 de noviembre de 1996). (PDF) ",8
"Ley 5/1998, de 6 de marzo, de incorporación al Derecho español de la Directiva 96/9/CE, del Parlamento Europeo y del Consejo, de 11 de marzo de 1996, sobre la protección jurídica de las bases de datos.",8
"Real Decreto-Ley 1/2001, de 19 de enero, por el que se aprueba la concesión de un aval a favor de la República de Argentina y se amplía el límite de aprobación de operaciones por el Consejo de Ministros con cargo al Fondo de Ayuda al Desarrollo. (BOE, núm. 18, de 20 de enero de 2001). (PDF) (PDF) Convalidación ",19
"Ley 34/1983, de 28 de diciembre, reguladora de la cesión de tributos a la Comunidad Autónoma de Cantabria. ",8
"Ley 24/1986, de 24 de diciembre, de rehabilitación de militares profesionales.",16
"Real Decreto-ley 11/1981, de 20 de agosto, por el que se declara a extinguir el régimen de las Entidades de ahorro particular y se establece la garantía de los depósitos constituidos en las mismas (BOE, núm. 200, de 21 de agosto de 1981). (PDF) (PDF) Convalidación ",8
"Ley 58/1997, de 19 de diciembre, sobre concesión de un crédito extraordinario, por importe de 429.966.757 pesetas, para atender el déficit de explotación de los Ferrocarriles de Vía Estrecha (FEVE).",8
"Ley 41/2007, de 7 de diciembre, por la que se modifica la Ley 2/1981, de 25 de marzo, de Regulación del Mercado Hipotecario y otras normas del sistema hipotecario y financiero, de regulación de las hipotecas inversas y el seguro de dependencia y por la que se establece determinada norma tributaria.",15
"Ley 9/2009, de 6 de octubre, de ampliación de la duración del permiso de paternidad en los casos de nacimiento, adopción o acogida.",6
"Ley 72/1980, de 16 de diciembre, de concesión de un crédito extraordinario por un importe de 581.906.908 pesetas, con destino a abonar las pensiones derivadas de la rehabilitación establecida por los Decretos 3357/1975 y 840/1976. ",3
"Ley 27/1985, de 2 de agosto, sobre participación de España en el sexto aumento general de recursos del Banco Interamericano de Desarrollo (BID). ",8
"Ley 1/1983, de 5 de abril, sobre cambio de denominación de la actual provincia de Oviedo por la de provincia de Asturias. ",4
"Ley 25/2011, de 1 de agosto, de reforma parcial de la Ley de Sociedades de Capital y de incorporación de la Directiva 2007/36/CE, del Parlamento Europeo y del Consejo, de 11 de julio, sobre el ejercicio de determinados derechos de los accionistas de sociedades cotizadas.",15
"Ley 30/1999, de 5 de octubre, de selección y provisión de plazas de personal estatutario de los servicios de salud.",6
"Ley por la que se delega en el Gobierno la potestad de dictar diversos textos refundidos, en virtud de lo establecido en el artículo 82 y siguientes de la Constitución española.",19
"Ley Orgánica 4/1994, de 24 de marzo, de reforma del Estatuto de Autonomía de la Región de Murcia.",9
"Real Decreto-Ley 11/2005, de 22 de julio, por el que se aprueban medidas urgentes en materia de incendios forestales (BOE, núm. 175, de 23 de julio de 2005). (PDF) (PDF) Corrección de errores (PDF) Corrección de errores (PDF) Convalidación ",7
"Real Decreto-Ley 7/2009, de 22 de mayo, de concesión de un crédito extraordinario al Presupuesto del Ministerio de Industria, Turismo y Comercio, para la ayuda a la adquisición de vehículos y la renovación del parque de vehículos Plan 2000 E, por importe de 100.000.000 de euros. ",15
"Ley 49/1982, de 3 de julio, sobre concesión de un crédito extraordinario por importe de 330.464.405 pesetas, para satisfacer los gastos ocasionados por la celebración de la elección del Parlamento Gallego en 1981. ",4
"Real Decreto-ley 5/1980, de 19 de mayo, sobre bonificación de las cuotas del Impuesto sobre Sociedades correspondientes a los intereses que han de satisfacer las Corporaciones Locales, Comunidades Autónomas y Estado en razón de determinados préstamos o empréstitos (BOE, núm. 122, de 21 de mayo de 1980). (PDF) (PDF) Convalidación ",8
"Ley 6/2001, de 8 de mayo, de modificación del Real Decreto legislativo 1302/1986, de 28 de junio, de evaluación de impacto ambiental.",7
"Ley Orgánica 6/2005, de 22 de diciembre, por la que se autoriza la ratificación por España del Tratado de Adhesión a la Unión Europea de la República de Bulgaria y de la República de Rumanía",19
"Ley 32/1987, de 22 de diciembre, de ampliación del alcance y condiciones de la cesión del Impuesto sobre Transmisiones Patrimoniales y Actos Jurídicos Documentados a las Comunidades Autónomas.",8
"Ley Orgánica 14/1999, de 9 de junio, de modificación del Código Penal de 1995, en materia de protección a las víctimas de malos tratos y de la Ley de Enjuiciamiento Criminal.",12
"Ley Orgánica 6/2003, de 30 de junio, de modificación de la Ley Orgánica 1/1979, de 26 de septiembre, General Penitenciaria.",12
"Ley 28/2005, de 26 de diciembre, de medidas sanitarias frente al tabaquismo y reguladora de la venta, el suministro, el consumo y la publicidad de los productos del tabaco",7
"Real Decreto-Ley 7/1994, de 20 de junio, sobre libertad de amortización para las inversiones generadoras de empleo. ",8
"Ley 14/1982, de 5 de mayo, por la que se reorganizan las escalas especial y básica del Ejército de Tierra. ",8
"Ley 7/1993, de 16 de abril, por la que se aprueba la metodología de determinación del Cupo del País Vasco para el quinquenio 1992/1996. ",8
"Ley Orgánica 12/1980, de 16 de diciembre, de modificación del párrafo cuarto del artículo octavo de la Ley Orgánica reguladora de las distintas modalidades del Referéndum. ",19
"Real Decreto-Ley 12/2006, de 29 de diciembre, por el que se modifican la Ley 19/1994, de 6 de julio, de Modificación del Régimen Económico y Fiscal de Canarias, y el Real Decreto-ley 2/2000, de 23 de junio (BOE, núm. 312, de 30 de diciembre de 2006). (PDF) (PDF) Convalidación ",8
"Real Decreto-Ley 7/2010, de 7 de mayo, por el que se crea el Fondo de Apoyo a la República Helénica y se autoriza un crédito extraordinario por importe de 9.794.387.450 euros para su dotación. ",19
"Real Decreto Legislativo 442/1986, de 10 de febrero, por el que se modifica la Ley de Semillas y Plantas de Vivero para adaptarla a las Directivas de la Comunidad Económica Europea (BOE, núm. 52, de 01 de marzo de 1986). (PDF) ",8
"Ley 30/1981, de 7 de julio, por la que se modifica la regulación del matrimonio en el Código Civil y se determina el procedimiento a seguir en las causas de nulidad, separación y divorcio. ",6
"Ley Orgánica 4/1984, de 30 de abril, de adición de una nueva Disposición Transitoria a la Ley Orgánica 5/1981, de 16 de noviembre, de integración de la Carrera Judicial y del Secretariado de la Administración de Justicia. ",20
"Real Decreto-Ley 2/2017, de 27 de enero, por el que se adoptan medidas urgentes para paliar los daños causados por los últimos temporales. (130/000008)",8
Ley de medidas de flexibilización y fomento del mercado del alquiler de viviendas.,4
"Real Decreto-Ley 16/2014, de 19 de diciembre, por el que se regula el Programa de Activación para el Empleo. (130/000063)",5
"Ley Orgánica 3/1992, de 30 de abril, por la que se establecen supuestos de contrabando en materia de exportación de material de defensa o material de doble uso. ",16
"Ley 6/1985, de 27 de marzo, sobre modificación del artículo 849.2 de la Ley de Enjuiciamiento Criminal. ",12
"Ley 33/1981, de 6 de octubre, del escudo de España. ",8
"Ley 18/1997, de 13 de mayo, de modificación del artículo 8 de la Ley del Contrato de Seguro para garantizar la plena utilización de todas las lenguas oficiales en la redacción de los contratos.",15
"Ley 17/2006, de 5 de junio, de la radio y la televisión de titularidad estatal.",8
"Ley 24/1985, de 24 de julio, sobre exención del pago de las tasas correspondientes a la revisión de los permisos de conducir de los titulares que rebasen la edad de setenta años. ",8
"Real Decreto-ley 9/1983, de 28 de diciembre, sobre aprovechamiento de recursos hidráulicos escasos a consecuencia de la prolongada sequía (BOE, núm. 4, de 05 de enero de 1984). (PDF) (PDF) Convalidación ",8
"Ley 20/2001, de 26 de diciembre, sobre concesión de un crédito extraordinario por importe de 19.945.098.263 pesetas (119.872.454,79 euros), para atender insuficiencias de crédito producidas en ejercicios anteriores por la compensación de intereses de préstamos a la construcción naval.",8
"Ley 6/1980, de 3 de marzo, de actuaciones urgentes en materia de aguas en la provincia de Almería.",7
"Ley 31/2007, de 30 de octubre, sobre procedimientos de contratación en los sectores del agua, la energía, los transportes y los servicios postales.",8
"Ley 47/1984, de 26 de diciembre, sobre concesión de un crédito extraordinario, por un importe de 2.543.590.000 pesetas, para financiar inversiones que gestiona la Compañía Arrendataria del Monopolio de Petróleos Sociedad Anónima (CAMPSA) por cuenta del Monopolio de Petróleos durante el primer semestre de 1984. ",8
"Ley 53/2003, de 10 de diciembre, sobre empleo público de discapacitados.",13
"Ley Orgánica 2/1984, de 26 de marzo, reguladora del derecho de rectificación. CORRECCION DE ERRORES: BOE 90, 84/04/14. ",15
"Ley 21/1994, de 6 de julio, por la que se modifica el artículo 338 de la Ley de Enjuicimiento Criminal, sobre la detrucción de la droga decomisada. ",12
"Ley Orgánica 1/1980, de 10 de enero, del Consejo General del Poder Judicial. ",20
"REAL DECRETO LEGISLATIVO 1300/1986, DE 28 DE JUNIO, POR EL QUE SE MODIFICAN DETERMINADOS ARTICULOS DEL TEXTO REFUNDIDO DE LA LEY REGULADORA DE LA PRODUCCION DE SEGUROS PRIVADOS PARA ADAPTARLOS A LOS COMPROMISOS DERIVADOS DEL TRATADO DE ADHESION DE ESPAÑA ",8
"Ley 13/1994, de 1 de junio, de Autonomía del Banco de España. ",8
"Ley 12/1980, de 22 de marzo, sobre concesión de un suplemento de crédito por importe de 512.460.000 pesetas, al presupuesto en vigor del Ministerio de Justicia para satisfacer a los abogados su actuación en el turno de oficio. ",12
"Real Decreto-Ley 4/2009, de 29 de marzo, por el que se autoriza la concesión de garantías derivadas de la financiación que pueda otorgar el Banco de España a favor de Caja de Ahorros de Castilla-La Mancha. ",8
"Real Decreto-Ley 1/2017, de 20 de enero, de medidas urgentes de protección de consumidores en materia de cláusulas suelo. (130/000007)",8
"Real Decreto-ley 4/1981, de 27 de febrero, sobre modificación de los requisitos para formar parte de los órganos de gobierno de los Entes Preautonómicos (BOE, núm. 51, de 28 de febrero de 1981). (PDF) ",20
"LEY ORGANICA 2/1987, DE 18 DE MAYO, DE CONFLICTOS JURISDICCIONALES. ",23
"Real Decreto-Ley 12/1984, de 30 de agosto, de medidas urgentes para el comienzo del curso escolar 1984/1985. ",6
"Ley Orgánica 5/1992, de 29 de octubre, de regulación del tratamiento automatizado de los datos de carácter personal. ",8
"Real Decreto-Ley 2/1994, de 4 de febrero, por el que se acuerdan moratorias en las tarifas de utilización del agua y una transferencia de caudales en la cuenca del Almanzora. ",8
"Ley 17/1981, de 10 de junio, de concesión de dos suplementos de crédito al presupuesto del Organismo Autónomo ""Organización de Trabajos Portuarios"", por un importe de 51.142.530 y 4.560.650 pesetas, para atender a obligaciones derivadas de pensiones de jubilación y pensiones familiares, respectivamente. ",5
"Ley 18/1994, de 30 de junio, por la que se modifica la normativa de elecciones a los órganos de representación del personal al servicio de las Administraciones públicas de la Ley 9/1987, de 12 de junio, modificada por la Ley 7/1990, de 19 de julio.",22
"Ley 34/1992, de 22 de diciembre, de ordenación del sector petrolero. ",8
"Real Decreto-ley 7/1988, de 29 de diciembre, sobre prórroga y adaptación urgentes de determinadas normas tributarias (BOE, núm. 314, de 31 de diciembre de 1988). (PDF) (PDF) Convalidación ",15
"Ley Orgánica 4/1997, de 4 de agosto, por la que se regula la utilización de videocámaras por las Fuerzas y Cuerpos de Seguridad en lugares públicos.",8
"Ley 49/1980, de 1 de octubre, sobre concesión de un suplemento de crédito de 5.694.000.000 de pesetas, en concepto de subvención a la Empresa Nacional ""Hulleras del Norte, Sociedad Anónima"" (HUNOSA), para compensar el déficit de explotación de 1979. ",4
"Real Decreto-Ley 2/2011, de 18 de febrero, para el reforzamiento del sistema financiero. ",8
"Ley 29/2009, de 30 de diciembre, por la que se modifica el régimen legal de la competencia desleal y de la publicidad para la mejora de la protección de los consumidores y usuarios.",8
"Ley 41/1985, de 28 de noviembre, sobre participación de España en la cuarta ampliación de recursos del Fondo Africano de Desarrollo (ADF). ",19
