text,annotation
"Altera a Organização Judiciária do Distrito Federal e dos Territórios, estabelecida pela Lei nº 8.185, de 14 de maio de 1991, com as modificações introduzidas pelas Leis nº 8.407, de 10 de janeiro de 1992, e nº 9.699, de 8 de setembro de 1998.",20
Institui o Dia Nacional do Notário e do Registrador.,14
"Concede anistia a policiais e bombeiros militares do Rio Grande do Norte, Bahia, Roraima, Tocantins, Pernambuco, Mato Grosso, Ceará, Santa Catarina e Distrito Federal punidos por participar de movimentos reivindicatórios.",22
"Abre ao Orçamento da Seguridade Social da União, em favor do Ministério das Cidades, crédito especial no valor de R$ 19.000.000,00, para o fim que especifica.",14
"Abre ao Orçamento Fiscal da União, em favor do Ministério dos Transportes, crédito especial no valor de R$ 62.055.888,00, para os fins que especifica, e dá outras providências.",10
"Abre ao Orçamento Fiscal da União, em favor dos Ministérios da Fazenda e do Desenvolvimento, Indústria e Comércio Exterior, crédito especial no valor global de R$ 65.425.000,00, para os fins que especifica.",15
"Abre ao Orçamento Fiscal da União, em favor do Ministério da Integração Nacional, crédito especial no valor de R$ 2.500.000,00, para o fim que especifica.",6
Dispõe sobre a transformação do Centro Federal de Educação Tecnológica do Paraná em Universidade Tecnológica Federal do Paraná e dá outras providências.,6
"Institui o Plano Nacional de Cultura - PNC, cria o Sistema Nacional de Informações e Indicadores Culturais - SNIIC e dá outras providências.",23
"Confere ao Município de Barretos, no Estado de São Paulo, o título de Capital Nacional do Rodeio.",19
Dispõe sobre a criação de Varas do Trabalho na jurisdição do Tribunal Regional do Trabalho da 16ª Região e dá outras providências.,9
"Abre ao Orçamento Fiscal da União, em favor dos Ministérios da Ciência, Tecnologia e Inovação, da Educação, da Cultura e do Esporte e de Operações Oficiais de Crédito, crédito suplementar no valor global de R$ 949.733.022,00, para reforço de dotações constantes da Lei Orçamentária vigente.",6
"Abre crédito extraordinário, em favor de Transferências a Estados, Distrito Federal e Municípios, no valor de R$ 2.890.000.000,00, para os fins que especifica.",4
"Define normas de regulação para o setor farmacêutico, cria a Câmara de Regulação do Mercado de Medicamentos - CMED e altera a Lei nº 6.360, de 23 de setembro de 1976, e dá outras providências.",8
"Acrescenta § 6º ao art. 32 da Lei nº 9.394, de 20 de dezembro de 1996, que estabelece as diretrizes e bases da educação nacional, incluindo os símbolos nacionais como tema transversal nos currículos do ensino fundamental.",6
"Abre aos Orçamentos Fiscal e de Investimento da União, em favor da Câmara dos Deputados, do Senado Federal, das Justiças Federal, Eleitoral e do Trabalho, da Presidência da República, do Ministério do Desenvolvimento, Indústria e Comércio Exterior e do Ministério Público da União, crédito especial no valor global de R$ 160.510.878,00, para os fins que especifica, e dá outras providências.",20
"Denomina Viaduto Senador Taciano Gomes de Mello o viaduto localizado no Km 617 da rodovia BR-153, no Município de Morrinhos, Estado de Goiás.",4
Determina o emprego obrigatório da flexão de gênero para nomear profissão ou grau em diplomas.,6
"Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor do Ministério da Ciência e Tecnologia, crédito especial no valor de R$ 42.000.000,00, para os fins que especifica.",8
"Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor do Ministério Público da União, crédito suplementar no valor de R$ 177.200.000,00, para reforço de dotação constante da Lei Orçamentária vigente.",20
"Abre ao Orçamento Fiscal da União, em favor dos Ministérios da Agricultura, Pecuária e Abastecimento, do Turismo e das Cidades, crédito suplementar no valor de R$ 240.000.000,00, para reforço de dotações constantes da Lei Orçamentária vigente.",4
"Altera o art. 1º da Lei nº 7.150, de 1º de dezembro de 1983, que fixa os efetivos do Exército em tempo de paz.",8
Institui o Programa Permanente de Combate à Seca - PROSECA.,7
"Prorroga os prazos previstos nos arts. 30 e 32 da Lei nº 10.826, de 22 de dezembro de 2003.",4
"Abre ao Orçamento Fiscal da União, em favor do Tribunal de Contas da União e das Justiças Federal, Eleitoral e do Trabalho, crédito especial no valor de R$ 34.958.072,00, para os fins que especifica.",20
Dispõe sobre as diretrizes para a elaboração da lei orçamentária de 2004 e dá outras providências.,20
"Acrescenta § 6º ao art. 879 da Consolidação das Leis do Trabalho - CLT, aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943, para facultar a elaboração de cálculos de liquidação complexos por perito e autorizar o arbitramento da respectiva remuneração.",5
"Cria a Semana de Educação para a Vida, nas escolas públicas de ensino fundamental e médio de todo o País, e dá outras providências.",6
Institui o Estatuto de Museus e dá outras providências.,14
"Abre crédito extraordinário no valor de R$ 780.039.000,00, em favor do Ministério dos Transportes, para os fins que especifica.",10
"Abre ao Orçamento Fiscal da União, em favor dos Ministérios do Desenvolvimento Agrário e da Pesca e Aquicultura, crédito suplementar no valor global de R$ 403.725.000,00, para reforço de dotações constantes da Lei Orçamentária vigente.",4
"Dispõe sobre a criação de cargos em comissão do Grupo-Direção e Assessoramento Superiores (DAS), destinados ao Ministério das Relações Exteriores, e dá nova redação ao inciso XIX do art. 29 da Lei nº 10.683, de 28 de maio de 2003, para aumentar de 7 (sete) para 9 (nove) o número de Subsecretarias-Gerais da Secretaria-Geral das Relações Exteriores daquela mesma Pasta.",19
"Abre ao Orçamento Fiscal da União, em favor do Ministério do Desenvolvimento, Indústria e Comércio Exterior, de Transferências a Estados, Distrito Federal e Municípios, e de Operações Oficiais de Crédito, crédito especial no valor global de R$ 171.274.130,00, para os fins que especifica.",15
"Dispõe sobre os valores das parcelas remuneratórias dos integrantes das Carreiras e do Plano Especial de Cargos do DNIT, de que trata a Lei nº 11.171, de 2 de setembro de 2005, da Carreira de Analista de Infraestrutura e do cargo isolado de Especialista em Infraestrutura Sênior, de que trata a Lei nº 11.539, de 8 de novembro de 2007; altera as Leis nºs 11.171, de 2 de setembro de 2005, e 11.539, de 8 de novembro de 2007; e dá outras providências.",15
"Dispõe sobre o estágio de estudantes; altera a redação do art. 428 da Consolidação das Leis do Trabalho - CLT, aprovada pelo Decreto- Lei nº 5.452, de 1º de maio de 1943, e a Lei nº 9.394, de 20 de dezembro de 1996; revoga as Leis nºs 6.494, de 7 de dezembro de 1977, e 8.859, de 23 de março de 1994, o parágrafo único do art. 82 da Lei nº 9.394, de 20 de dezembro de 1996, e o art. 6º da Medida Provisória nº 2.164-41, de 24 de agosto de 2001; e dá outras providências.",13
"Altera a Lei nº 11.343, de 23 de agosto de 2006, para dispor sobre a destruição de drogas apreendidas.",8
"Cria os cargos de Juiz-Auditor e Juiz-Auditor Substituto para a 2ª Auditoria da 11ª Circunscrição Judiciária Militar, no âmbito da Justiça Militar da União; revoga dispositivos da Lei nº 10.333, de 19 de dezembro de 2001; e dá outras providências.",20
"Altera a Lei nº 11.110, de 25 de abril de 2005, para autorizar a União a conceder subvenção econômica, sob a forma de equalização de parte dos custos a que estão sujeitas as instituições financeiras para contratação e acompanhamento de operações de microcrédito produtivo orientado; autoriza a concessão de subvenção econômica, sob a modalidade de equalização de taxa de juros, nas operações de financiamento para a estocagem de álcool combustível; altera a Lei nº 10.453, de 13 de maio de 2002; e dá outras providências.",8
"Altera os arts. 136, 137, 138, 139, 141 e 143 do Decreto-Lei nº 3.689, de 3 de outubro de 1941 - Código de Processo Penal, para substituir a expressão ""seqüestro"" por ""arresto"", com os devidos ajustes redacionais.",7
"Altera a Lei n° 12.919, de 24 de dezembro de 2013, que dispõe sobre as diretrizes para a elaboração e execução da Lei Orçamentária de 2014 e dá outras providências.",20
"Abre crédito extraordinário, em favor dos Ministérios de Minas e Energia e dos Transportes, no valor global de R$ 425.950.734,00, para os fins que especifica.",8
Inscreve o nome do Barão do Rio Branco no Livro dos Heróis da Pátria.,19
"Altera a redação dos itens II.2.II e III.3 do Anexo VII da Lei nº 10.837, de 16 de janeiro de 2004.",99
Estima a receita e fixa a despesa da União para o exercício financeiro de 2006.,20
"Confere ao Município de Abelardo Luz, Estado de Santa Catarina, o título de Capital Nacional da Semente de Soja.",7
"Autoriza a criação do Fundo de Apoio à Cultura do Caju (Funcaju), e dá outras providências.",23
Regula a profissão de árbitro de futebol e dá outras providências.,2
"Dispõe sobre a criação do Plano de Carreira dos Cargos de Reforma e Desenvolvimento Agrário do Instituto Nacional de Colonização e Reforma Agrária - INCRA e a criação da Gratificação de Desempenho de Atividade de Reforma Agrária - GDARA; altera as Leis nºs 10.550, de 13 de novembro de 2002, e 10.484, de 3 de julho de 2002; reestrutura os cargos efetivos de Agente de Inspeção Sanitária e Industrial de Produtos de Origem Animal e de Agente de Atividades Agropecuárias do Quadro de Pessoal do Ministério da Agricultura, Pecuária e Abastecimento e reajusta as parcelas remuneratórias que lhe são devidas; institui a Gratificação Específica de Publicação e Divulgação da Imprensa Nacional - GEPDIN; e dá outras providências.",8
"Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 - Código Penal.",12
"Abre ao Orçamento Fiscal da União, em favor das Justiças Eleitoral e do Distrito Federal e dos Territórios, da Presidência da República e do Ministério Público da União, crédito especial no valor global de R$ 119.120.055,00, para os fins que especifica, e dá outras providências.",12
"Abre ao Orçamento Fiscal da União, em favor dos Ministérios de Minas e Energia e dos Transportes, crédito especial no valor global de R$ 35.160.574,00, para os fins que especifica, e dá outras providências.",8
"Abre ao Orçamento de Investimento, para 2003, em favor da Caixa Econômica Federal - CEF, crédito suplementar no valor total de R$ 55.600.000,00, para os fins que especifica.",15
Cria o Sistema Nacional de Segurança Alimentar e Nutricional - SISAN com vistas em assegurar o direito humano à alimentação adequada e dá outras providências.,6
"Cria e transforma cargos e funções nos Quadros de Pessoal dos Tribunais Regionais Eleitorais, destinados às Zonas Eleitorais.",6
"Altera dispositivos do Decreto-Lei nº 3.689, de 3 de outubro de 1941 - Código de Processo Penal, relativos à prova, e dá outras providências",6
"Autoriza a União a transferir recursos financeiros aos Municípios e ao Distrito Federal, com a finalidade de prestar apoio financeiro à manutenção de novos estabelecimentos públicos de educação infantil, e dá outras providências.",6
"Dispõe sobre o Quadro de Pessoal da Agência Nacional de Águas - ANA, e dá outras providências.",7
"Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor dos Ministérios do Trabalho e Emprego e do Desenvolvimento Social e Combate à Fome, crédito suplementar no valor global de R$ 2.557.000,00, para reforço de dotações constantes da Lei Orçamentária vigente.",5
Denomina Rodovia Governador Virgílio Távora trecho da rodovia BR-116.,4
"Dispõe sobre a criação, no quadro de pessoal do Banco Central do Brasil, de cargos de Procurador do Banco Central do Brasil, alterando a Lei nº 9.650, de 27 de maio de 1998.",19
Estima a receita e fixa a despesa da União para o exercício financeiro de 2013.,20
"Abre ao Orçamento de Investimento, para 2003, em favor da Petróleo Brasileiro S.A. - PETROBRÁS, crédito especial no valor total de R$ 598.042.465,00, para os fins que especifica.",8
"Constitui fonte adicional de recursos para o Banco Nacional de Desenvolvimento Econômico e Social - BNDES; autoriza a União a encerrar o Fundo de Recuperação Econômica do Estado do Espírito Santo e extingue o Grupo Executivo para a Recuperação Econômica do Estado do Espírito Santo; e revoga o Decreto-Lei nº 880, de 18 de setembro de 1969.",7
Dispõe sobre a criação de cargos efetivos no Quadro de Pessoal da Secretaria do Tribunal Regional do Trabalho da 11ª Região e dá outras providências.,22
"Estabelece princípios, garantias, direitos e deveres para o uso da Internet no Brasil.",7
"Antecipa parcela constante do Anexo III-B, da Lei nº 10.476, de 27 de junho de 2002, que trata da remuneração dos integrantes das Carreiras de Analista e Técnico do Ministério Público da União.",6
Institui a Semana Nacional de Controle e Combate à Leishmaniose.,7
"Altera a nomenclatura do cargo de Agente Penitenciário da Carreira de Polícia Civil do Distrito Federal, de que trata a Lei nº 9.264, de 7 de fevereiro de 1996, para Agente Policial de Custódia.",5
"Abre ao Orçamento da Seguridade Social da União, em favor do Ministério da Saúde, crédito especial no valor de R$ 7.678.214,00, para os fins que especifica.",3
"Abre crédito extraordinário, em favor dos Ministérios da Defesa, da Integração Nacional e do Desenvolvimento Social e Combate à Fome, no valor global de R$ 688.497.000,00, para os fins que especifica.",16
"Abre ao Orçamento da Seguridade Social da União, em favor dos Ministérios da Previdência Social, do Trabalho e Emprego e do Desenvolvimento Social e Combate à Fome, crédito suplementar no valor global de R$ 7.132.321.192,00, para reforço de dotações constantes da Lei Orçamentária vigente.",6
"Abre ao Orçamento Fiscal da União, em favor de Transferências a Estados, Distrito Federal e Municípios, crédito suplementar no valor de R$ 58.371.496,00, para reforço de dotação constante da Lei Orçamentária vigente.",20
Dispõe sobre as diretrizes para a elaboração e execução da Lei Orçamentária de 2008 e dá outras providências.,6
"Abre ao Orçamento Fiscal da União, em favor do Ministério das Cidades, de Operações Oficiais de Crédito e da Reserva de Contingência, crédito suplementar no valor global de R$ 400.000.000,00, para reforço de dotações constantes da Lei Orçamentária vigente.",14
"Abre crédito extraordinário, em favor do Ministério da Integração Nacional, no valor de R$ 10.000.000,00 (dez milhões de reais), para o fim que especifica.",4
Institui a gratificação por exercício cumulativo de ofícios dos membros do Ministério Público da União e dá outras providências.,8
Institui o Dia Nacional da Imigração Japonesa.,9
"Abre ao Orçamento da Seguridade Social da União, em favor do Ministério da Saúde, crédito suplementar no valor de R$ 368.481.871,00, para reforço de dotações constantes da Lei Orçamentária vigente, e dá outras providências.",3
Institui o Fundo de Investimento em Participações em Infra-Estrutura - FIP-IE e dá outras providências.,8
Dispõe sobre a criação de cargos de provimento efetivo no Quadro de Pessoal da Secretaria do Tribunal Regional do Trabalho da 15a Região e dá outras providências.,22
Dispõe sobre a criação de cargos de provimento efetivo no Quadro de Pessoal da Secretaria do Tribunal Regional do Trabalho da 14ª Região.,6
"Denomina Sistema Metroviário do Recife Engenheiro Pelópidas Silveira o Metrô do Recife/Metrorec, operado pela Companhia Brasileira de Trens Urbanos - CBTU.",19
"Abre ao Orçamento Fiscal da União, em favor do Ministério do Planejamento, Orçamento e Gestão, crédito suplementar no valor de R$ 2.791.452,00, para reforço de dotações constantes da Lei Orçamentária vigente.",20
"Abre crédito extraordinário, em favor do Ministério da Integração Nacional, no valor de R$ 30.000.000,00 (trinta milhões de reais) para o fim que especifica.",5
"Altera as Leis nºs 10.893, de 13 de julho de 2004, que dispõe sobre o Adicional ao Frete para a Renovação da Marinha Mercante - AFRMM e o Fundo da Marinha Mercante - FMM, 11.434, de 28 de dezembro de 2006, 11.196, de 21 de novembro de 2005, 10.865, de 30 de abril de 2004, 8.685, de 20 de julho de 1993, 12.249, de 11 de junho de 2010, 11.775, de 17 de setembro de 2008, e 11.491, de 20 de junho de 2007, e a Medida Provisória nº 2.228-1, de 6 de setembro de 2001; revoga dispositivos das Leis nºs 9.432, de 8 de janeiro de 1997, e 10.925, de 23 de junho de 2004; altera a incidência da Contribuição para o PIS/Pasep e da Contribuição para o Financiamento da Seguridade Social - COFINS na cadeia produtiva do café; institui o Programa Cinema Perto de Você; e dá outras providências.",19
Dispõe sobre a criação de subsidiárias integrais do Banco do Brasil S.A. para atuação no segmento de microfinanças e consórcios.,4
"Abre ao Orçamento Fiscal da União, em favor do Ministério da Justiça, crédito suplementar no valor de R$ 62.000.000,00, para reforço de dotações constantes da Lei Orçamentária vigente.",12
"Institui a Rede Federal de Educação Profissional, Científica e Tecnológica, cria os Institutos Federais de Educação, Ciência e Tecnologia, e dá outras providências.",6
"Altera a Lei nº 10.933, de 11 de agosto de 2004, que dispõe sobre o Plano Plurianual para o período 2004/2007.",20
Cria o Programa Nacional de Acesso à Alimentação - PNAA.,4
"Abre ao Orçamento da Seguridade Social da União, em favor do Ministério do Desenvolvimento Social e Combate à Fome, crédito especial no valor de R$ 2.350.000,00, para os fins que especifica.",13
"Dá nova redação ao art. 4º da Lei nº 6.704, de 26 de outubro de 1979, que dispõe sobre o seguro de crédito à exportação e dá outras providências.",8
"Abre ao Orçamento Fiscal da União, em favor do Ministério do Meio Ambiente, crédito suplementar no valor de R$ 1.100.000,00, para reforço de dotação constante da Lei Orçamentária vigente.",7
"Denomina Porto de Petrolina - Paulo de Souza Coelho o porto fluvial localizado no rio São Francisco, na cidade de Petrolina, Estado de Pernambuco.",7
"Modifica as Leis nº 9.478, de 6 de agosto de 1997, e nº 12.351, de 22 de dezembro de 2010, para determinar novas regras de distribuição entre os entes da Federação dos royalties e da participação especial devidos em função da exploração de petróleo, gás natural e outros hidrocarbonetos fluidos, e para aprimorar o marco regulatório sobre a exploração desses recursos no regime de partilha.",8
"Denomina Viaduto Centenário da Imigração Japonesa o viaduto localizado no Km 43/44 da BR-381, Rodovia Fernão Dias, no Município de Atibaia, Estado de São Paulo.",19
"Abre ao Orçamento Fiscal da União, em favor dos Ministérios da Agricultura, Pecuária e Abastecimento e do Desenvolvimento Agrário, crédito suplementar no valor global de R$ 433.400.000,00, para reforço de dotações constantes da Lei Orçamentária vigente, e dá outras providências.",4
Institui a Semana de Mobilização Nacional para Doação de Medula Óssea.,7
"Abre ao Orçamento Fiscal da União, em favor da Presidência da República e do Ministério dos Transportes, crédito especial no valor global de R$ 234.600.000,00, para os fins que especifica, e dá outras providências.",10
"Abre ao Orçamento da Seguridade Social da União, em favor do Ministério do Trabalho e Emprego, crédito suplementar no valor de R$ 1.907.803.718,00, para reforço de dotações constantes da Lei Orçamentária vigente.",5
"Altera a Lei nº 7.070, de 20 de dezembro de 1982, que dispõe sobre pensão especial para os deficientes físicos que especifica.",6
Altera a composição do Tribunal Regional do Trabalho da 7ª Região; cria cargos de provimento efetivo e em comissão e funções comissionadas no seu Quadro de Pessoal; e dá outras providências.,20
"Altera o nome jurídico do art. 218-B do Decreto-Lei nº 2.848, de 7 de dezembro de 1940 - Código Penal; e acrescenta inciso ao art. 1º da Lei nº 8.072, de 25 de julho de 1990, para classificar como hediondo o crime de favorecimento da prostituição ou de outra forma de exploração sexual de criança ou adolescente ou de vulnerável.",9
Autoriza o Poder Executivo a doar 6 (seis) aeronaves T-25 à Força Aérea Boliviana e 6 (seis) à Força Aérea Paraguaia.,8
"Abre ao Orçamento Fiscal da União, em favor dos Ministérios de Minas e Energia e das Comunicações, crédito suplementar no valor global de R$ 153.475.804,00, para reforço de dotações constantes da Lei Orçamentária vigente, e dá outras providências.",8
Acrescenta artigo ao Código Penal e modifica a pena cominada aos crimes de corrupção ativa e passiva.,8
"Abre ao Orçamento Fiscal da União, em favor do Ministério da Educação, crédito suplementar no valor de R$ 14.500.000,00, para reforço de dotação constante da Lei Orçamentária vigente.",6
"Denomina ""Aeroporto de Joinville/SC - Lauro Carneiro de Loyola"" o Aeroporto de Joinville, no Estado de Santa Catarina.",22
Dispõe sobre a criação de cargos de provimento efetivo no Quadro de Pessoal da Secretaria do Tribunal Regional do Trabalho da 8ª Região.,6
"Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor dos Ministérios da Justiça e da Defesa, crédito especial no valor global de R$ 1.478.656,00, para os fins que especifica.",12
"Dispõe sobre a reestruturação do Plano Geral de Cargos do Poder Executivo - PGPE, de que trata a Lei nº 11.357, de 19 de outubro de 2006, do Plano Especial de Cargos da Cultura, de que trata a Lei nº 11.233, de 22 de dezembro de 2005, do Plano de Carreira dos Cargos Técnico-Administrativos em Educação, de que trata a Lei nº 11.091, de 12 de janeiro de 2005, da Carreira de Magistério Superior, de que trata a Lei nº 7.596, de 10 de abril de 1987, do Plano Especial de Cargos do Departamento de Polícia Federal, de que trata a Lei nº 10.682, de 28 de maio de 2003, do Plano de Carreira dos Cargos de Reforma e Desenvolvimento Agrário, de que trata a Lei nº 11.090, de 7 de janeiro de 2005, da Carreira de Perito Federal Agrário, de que trata a Lei nº 10.550, de 13 de novembro de 2002, da Carreira da Previdência, da Saúde e do Trabalho, de que trata a Lei nº 11.355, de 19 de outubro de 2006, da Carreira de Fiscal Federal Agropecuário, de que trata a Medida Provisória nº 2.229-43, de 6 de setembro de 2001, e a Lei nº 10.883, de 16 de junho de 2004, dos Cargos de Agente de Inspeção Sanitária e Industrial de Produtos de Origem Animal, Agente de Atividades Agropecuárias, Técnico de Laboratório e Auxiliar de Laboratório do Quadro de Pessoal do Ministério da Agricultura, Pecuária e Abastecimento, de que tratam respectivamente as Leis nºs 11.090, de 7 de janeiro de 2005, e 11.344, de 8 de setembro de 2006, dos Empregos Públicos de Agentes de Combate às Endemias, de que trata a Lei nº 11.350, de 5 de outubro de 2006, da Carreira de Policial Rodoviário Federal, de que trata a Lei nº 9.654, de 2 de junho de 1998, do Plano Especial de Cargos do Departamento de Polícia Rodoviária Federal, de que trata a Lei nº 11.095, de 13 de janeiro de 2005, da Gratificação de Desempenho de Atividade de Execução e Apoio Técnico à Auditoria no Departamento Nacional de Auditoria do Sistema Único de Saúde - GDASUS, do Plano de Carreiras e Cargos do Hospital das Forças Armadas - PCCHFA, do Plano de Carreira e Cargos de Magistério do Ensino Básico, Técnico e Tecnológico, e do Plano de Carreira do Ensino Básico Federal; fixa o escalonamento vertical e os valores dos soldos dos militares das Forças Armadas; altera a Lei nº 8.745, de 9 de dezembro de 1993, que dispõe sobre a contratação por tempo determinado para atender à necessidade temporária de excepcional interesse público, a Lei nº 8.112, de 11 de dezembro de 1990, que dispõe sobre o regime jurídico dos servidores públicos civis da União, das autarquias e das fundações públicas federais, a Lei nº 10.484, de 3 de julho de 2002, que dispõe sobre a criação da Gratificação de Desempenho de Atividade Técnica de Fiscalização Agropecuária - GDATFA, a Lei nº 11.356, de 19 de outubro de 2006, a Lei nº 11.507, de 20 de julho de 2007; institui sistemática para avaliação de desempenho dos servidores da administração pública federal direta, autárquica e fundacional; revoga dispositivos da Lei nº 8.445, de 20 de julho de 1992, a Lei nº 9.678, de 3 de julho de 1998, dispositivo da Lei nº 8.460, de 17 de setembro de 1992, a Tabela II do Anexo I da Medida Provisória nº 2.215-10, de 31 de agosto de 2001, a Lei nº 11.359, de 19 de outubro de 2006; e dá outras providências.",23
"Abre ao Orçamento Fiscal da União, em favor das Justiças Federal, Eleitoral e do Trabalho e do Ministério Público da União, crédito especial no valor de R$ 18.557.902,00 para os fins que especifica.",12
Dispõe sobre a Política Nacional de Incentivo ao Manejo Sustentado e ao Cultivo do Bambu e dá outras providências.,7
"Abre ao Orçamento Fiscal da União, em favor do Ministério do Turismo e de Encargos Financeiros da União, crédito especial no valor global de R$ 15.959.834,00, para os fins que especifica.",8
"Confere ao Município de Apucarana, no Estado do Paraná, o título de Capital Nacional do Boné.",19
"Acrescenta dispositivo ao art. 158 da Lei nº 9.503, de 23 de setembro de 1997 - Código de Trânsito Brasileiro, para tornar obrigatória aprendizagem noturna.",6
"Abre ao Orçamento da Seguridade Social da União, em favor do Ministério da Saúde, crédito especial no valor de R$ 300.000,00, para o fim que especifica.",3
"Abre ao Orçamento da Seguridade Social da União, em favor do Ministério da Defesa, crédito especial no valor de R$ 8.224.228,00, para o fim que especifica, e dá outras providências.",16
"Abre crédito extraordinário, em favor do Ministério da Defesa e de Operações Oficiais de Crédito, no valor de R$ 5.100.000.000,00, para os fins que especifica.",16
"Abre ao Orçamento Fiscal da União, em favor do Ministério do Planejamento, Orçamento e Gestão, crédito suplementar no valor de R$ 90.980.000,00, para reforço de dotações constantes da Lei Orçamentária vigente.",20
"Abre ao Orçamento da Seguridade Social da União, em favor do Ministério da Saúde, crédito suplementar no valor de R$ 107.050.000,00, para reforço de dotações constantes da Lei Orçamentária vigente.",3
"Denomina Palácio Dra. Maria Luiza Galindo Malaquias, o edifício sede do Tribunal Regional Eleitoral do Estado de Roraima.",22
Declara o educador Paulo Freire Patrono da Educação Brasileira.,6
"Autoriza, em caráter excepcional, a antecipação da transferência de recursos prevista no art. 1º-A da Lei nº 10.336, de 19 de dezembro de 2001, nas condições que especifica.",8
"Dispõe sobre o desconto de créditos da Contribuição para o PIS/Pasep e da Cofins, na aquisição no mercado interno ou importação de bens de capital destinados à produção dos bens relacionados nos Anexos I e II da Lei nº 10.485, de 3 de julho de 2002, e de produtos classificados na Tabela de Incidência do Imposto sobre Produtos Industrializados - TIPI, aprovada pelo Decreto nº 6.006, de 28 de dezembro de 2006; autoriza a concessão de subvenção econômica nas operações de empréstimo e financiamento destinadas às empresas dos setores de pedras ornamentais, beneficiamento de madeira, beneficiamento de couro, calçados e artefatos de couro, têxtil, de confecção e de móveis de madeira; altera as Leis nºs 10.637, de 30 de dezembro de 2002, e 10.865, de 30 de abril de 2004; e dá outras providências.",15
"Dispõe sobre a extinção das concessões de serviço público de energia elétrica e a prestação temporária do serviço e sobre a intervenção para adequação do serviço público de energia elétrica; altera as Leis nºs 8.987, de 13 de fevereiro de 1995, 11.508, de 20 de julho de 2007, 11.484, de 31 de maio de 2007, 9.028, de 12 de abril de 1995, 9.492, de 10 de setembro de 1997, 10.931, de 2 de agosto de 2004, 12.024, de 27 de agosto de 2009, e 10.833, de 29 de dezembro de 2003; e dá outras providências.",8
Institui o Dia Nacional do Pesquisador.,7
"Institui o dia 24 de agosto como o Dia Nacional da Comunidade Ucraniana, com fundamento no § 2º do art. 215 da Constituição Federal.",19
"Dá nova redação a dispositivos das Leis de nºs 8.010, de 29 de março de 1990, e 8.032, de 12 de abril de 1990, para estender a cientistas e pesquisadores a isenção tributária relativa a bens destinados à pesquisa científica e tecnológica; e faculta a inscrição no Sistema Integrado de Pagamento de Impostos e Contribuições das Microempresas e das Empresas de Pequeno Porte - SIMPLES, das pessoas jurídicas que especifica.",8
"Altera a Lei nº 7.347, de 24 de julho de 1985 (Lei da Ação Civil Pública), para incluir a proteção à honra e à dignidade de grupos raciais, étnicos ou religiosos.",12
"Altera a Lei nº 5.917, de 10 de setembro de 1973, que aprova o Plano Nacional de Viação, de modo a incluir, na Relação Descritiva das Rodovias do Sistema Rodoviário Federal, a rodovia que especifica, sob a designação BR-433.",8
"Altera a Lei nº 9.615, de 24 de março de 1998, de forma a obrigar a realização de exames periódicos para avaliar a saúde dos atletas e prever a disponibilização de equipes de atendimento de emergência em competições profissionais.",6
"Dispõe sobre os créditos do Banco Central do Brasil contra instituição financeira credenciada a operar no Convênio de Pagamentos e Créditos Recíprocos - CCR, e dá outras providências.",8
"Abre ao Orçamento Fiscal da União, em favor dos Ministérios do Meio Ambiente e da Integração Nacional, crédito suplementar no valor global de R$ 96.798.777,00, para reforço de dotações constantes da Lei Orçamentária vigente.",7
"Altera o valor da pensão especial concedida a Cleonice dos Santos Azevedo pela Lei nº 7.559, de 19 de dezembro de 1986.",4
"Abre ao Orçamento de Investimento para 2009, em favor da Empresa de Tecnologia e Informações da Previdência Social - DATAPREV, crédito especial no valor total de R$ 103.263.522,00, para os fins que especifica.",8
"Dispõe sobre a Política Nacional de Turismo, define as atribuições do Governo Federal no planejamento, desenvolvimento e estímulo ao setor turístico; revoga a Lei nº 6.505, de 13 de dezembro de 1977, o Decreto-Lei nº 2.294, de 21 de novembro de 1986, e dispositivos da Lei nº 8.181, de 28 de março de 1991; e dá outras providências.",19
Dispõe sobre a remuneração dos membros do Conselho Nacional do Ministério Público.,5
"Dispõe sobre a organização da Presidência da República e dos Ministérios, e dá outras providências.",20
"Cria cargos efetivos, cargos comissionados e funções gratificadas no âmbito do Ministério da Educação.",6
"Altera a Medida Provisória nº 2.158-35, de 24 de agosto de 2001, as Leis nºs 10.637, de 30 de dezembro de 2002, 10.833, de 29 de dezembro de 2003, 8.383, de 30 de dezembro de 1991, 11.196, de 21 de novembro de 2005, 8.212, de 24 de julho de 1991, 10.666, de 8 de maio de 2003, e 11.907, de 2 de fevereiro de 2009; revoga dispositivos das Leis nºs 11.033, de 21 de dezembro de 2004, 11.488, de 15 de junho de 2007, e 8.850, de 28 de janeiro de 1994, para alterar o prazo de pagamento dos impostos e contribuições federais que especifica, reduzir a base de cálculo da contribuição do produtor rural na venda dos produtos que especifica e efetuar ajustes na tributação do cigarro; e dá outras providências.",15
