text,annotation
笑死，要是刷男女的没人有意见，真就高贵的同性恋呗??,1
我怎么知道呢😅,1
正常入镜的就很好？都是一路货色。黑人有良心吗？,0
不管是什么原因交往的黑人，都绝不接受,1
我还在杭州等你呢，妖怪你在哪里？,0
在这跳的这帮同脑子都不太对劲,1
押一付三吗不是。。。,0
不好意思 不懂什么是踩评论………我以为是赞的意思??,1
杨靖宇将军是河南确山人,0
有人造子宫还结个球的婚，一个人嗨不更好吗？,0
希望全国的大学男生都看到这个帖子。远离艾滋病。,0
“网络东北人”不也是把重男轻女的包袱甩给河北人😂,1
这个人哪个非洲国家的？,0
你赚了，河南男的活好,0
还家族教育🤣,0
重金求子现在都还有人被骗。,1
学一口东北话去上海工作吧,0
姆🐶老是先开团，真的可怜，没事就骂男性。,0
嫁鸡随鸡嫁狗随狗，嫁黑人就去非洲，别在娘家待着碍眼，碍眼不说还指手画脚，那就更讨厌了,0
叠buff直接一拳秒杀,0
不反对，中立态度，要是身边有男生找了个男朋友可能会祝89,0
��说实话，我觉得东北被黑是最惨的，而且很持久，其他地方基本黑一下拉倒了,1
你能说出这样的话，我就能断定，你一定不会是反串,0
上海人，或者说咱们长三角人被外来务工人员黑的严重，比首都人民不知道严重到哪里去了😅,0
找完黑人男朋友记得去非洲，别回来,0
你们基不上药的真面目更妖,0
原来是睾贵的八旗老百京王爷啊？那没事了????,0
��😅我江苏的，这边传说东莞是xx的天堂,1
谁让她爱慕虚荣的？她没被宰杀，没被打残，就是不幸中的万幸,0
呃，你听过柏拉图式爱情吗,0
怎么还管到韩男了，不过孔刘眼睛看起来确实怪怪的,0
可有些人觉得看过就高人一等🤣虽然都是几十年的AB言论，但是…😓,1
妇男，快12点了，你上飞机没有？,1
丰县丢尽了江苏的脸，丰县是苏北的不？你不会说丰县是山东的吧🤣,0
把这个女人找出来，打死她，要狠,1
俄罗斯？常见个锤子😅俄罗斯嘿人几乎绝了😅,1
自己年薪二十万那是自己说的,0
估计已经成了非洲某部落的第36号王妃,0
得，您骂的好，您说的对?,0
把湖北 湖南 河南放出来吧。这三个大概率也不会愿意和西部玩的😆😆😆,1
有印象，忘了评论的什么了。,0
滴滴司机请不要接单身女性的订单！为了自身的安全！,0
我们爱国人士组团一人口唾沫淹死他！,1
怕啥，有我们东北人在前面顶着呢,0
女子被骗5万，还坚称骗子是“富二代”，男接盘侠报警，竟还自愿为其筹5万。,0
哈哈啊哈哈哈，世界的笑柄,0
那你去瑞士啊，别在这狺狺狂吠,0
上门的人很开心多点对立。就没有人反抗,0
��你做过调查还是深有体会？,0
引进劣质是正能量？,0
谁惹你们了，你们骂谁去，非要咬着整个江西不放？,1
那女的不是无辜的吗？把人家推了，有病吗？,1
别把女人弄丢了，中国就更没人了,0
哎呦，说的一套，做的一套（又不敢跟男朋友说，网上都得匿名）。,0
尤其那种总爱英雄救美，一副道德表姿态，帮女人说话的是最为可气的,1
辐射避难所，黑的都赶出去流放~~~,0
一个说自己还没30岁，一个是63岁，区别咋这么大呢,0
说实话，她们爱找谁找谁，你别去接盘就行了。,0
这我倒没话说，看起来那些双标的男人好多了,0
告诉我为什么吧主之前报警为什么把你吓成那个样子，是不是心虚。,1
好像很多中国男人找黑妹啊，抖音上一大把，非洲黑黄混血的孩子都数不清,1
驻马店骗城全国有名,1
看到这么多人反对，那没事了,0
有原作者吗，是不是抖音上的，想关注一波,0
这可是转贴P圈，你们这造谣真是大胆，你不怕被拉去黑屋治疗吗？,1
是啊，针对中国女性。毕竟在韩国人眼里，就是因为中国女性倒贴拉低了亚裔女性的地位。😓,0
我宁愿做一个四等女人。,0
加油，继续努力坚持！！！,0
外国媳妇的话，日韩越的还能接受，至少同人种。,0
别说了，我跟孩子姓😆,0
确实，希望现在女生好好爱惜自己，不要太恋爱脑😆,0
不，应该说为什么不做子宫摘除手术，这样不是更绝。,0
就是吃Human blood steamed bread,1
罪不至此，女人趴在我们身上我们也要可以无规则杀死,1
不用分，拿性别占便宜的一律归类,0
那你知道安徽人在微博怎么过的吗？,0
刚刚看到有个1很喜欢你你还单身吗,0
你这种把身边当世界的人，没什么好说的,1
好吧，你说是就是吧，不过你的一切将被伪娘掠夺,1
看到黑人就很憎恶，为什么？,0
啊 虽然这种人确实很讨厌 但是小兄弟你为啥在我的评论下回复这个⁉,0
例子呢?张口就来啊。,0
他们拿钱了，要恰烂钱呀,1
哈哈哈哈哈哈哈愤怒的红苕真的唉（原谅我 我是评论中的一股泥石流,0
给不了女生幸福就趁早分了！,0
抓住双重标准围点打援,1
下一步直接被教务处约去喝茶。,1
你没有反对 同性恋 的权利，正如你没有反对 地球是圆的 的权利。,0
醉酒妇女在哪里呢？我没看到,0
啥也别说了大哥，只能劝告你一句:小心大数据杀熟!,1
别寄吧玩删本慈父的楼这种小把戏行吗，除了显示你是个弱质的事实之外还能有啥用处,0
杨笠也是男的？🤣,0
难就不找，离开异性活不了？想想自己有多少钱,1
差不多得了，大多数江浙沪的人优越感不少是真的😓,0
排外表现明显的主要是老一辈，年轻一辈不表现出来，只是打心里瞧不起😅,1
你看看，何必发言来佐证我的话🤔,0
一个人又不会跟你说ta跟黑人搞过，这是最可怕的,0
楼主回复我的那个被删了？,0
就感觉结婚事太多了所以我以后要和男生过,0
动物又袭击人类了,1
报警也没啥用，法律规定，最多只能算婚姻无效，只付民事责任,0
我靠大v啊，能赚到钱嘛,0
他是打算在中国当司机，不回非洲建设自己的祖国！,1
曰本之前已经有很多地方承认同杏伴侣了,0
国女不少就被这种所谓戒指骗的……,1
河南是中原文明\/华夏文明的起源地啊🤣,0
朒说明钕人只剩下肉了,1
安徽人路过，感谢江苏兄弟为老家打CALL,0
去推特看看就知道了，♠️,0
绿绿跟黑鬼问题没处理好，我一生土共黑,0
他知道自己的行为有多无耻，反串湖北人咯，正常操作,0
哪有什么负重前行，都是别人在替你岁月静好😆,0
在网络地域黑眼里，穷是原罪😅,0
B站有个叫徐云流浪中国的，你可以找他聊聊，你俩干的事差不多,0
比黄人好看多了，真养眼。,0
想起你来了，你对象找找了吗,0
日本是摆烂，韩国是以彼之道,0
拉货的车就不应该拉人，下次司机师傅们知道了吗？,0
这女的纯纯穆🐶，这男的也是若志,0
好，我看黑吹子有啥可说的,0
别抨击，让彩礼飞一会儿,0
那你这么说了 那我就批判吧 赞美是肯定不可能的了,0
东北人假冒云贵川,1
别梦了 事实就是这样。隔离你，疏远你，碍于情面不会跟你说的,0
中非友谊真的很“好”,0
不是哈尔滨毅腾打辽宁女球迷的时候了？打完还抢包？,0
会员服务，难道是可以帮她找到不介意离异带孩子的优质男？,0
怕得病就不要随便，正经男人女人一生只和一个做爱怎么会得病⁉,0
太好了，绝对支持。所以男人可以dy了吗？,0
日韩女权已经用事实证明过了的东西，还需要相信他们的理论？,0
似乎我湖南除了媒体以外其他全部符合🤔这个有点放之四海而皆准的感觉⁉,0
这个没看过呢🤔,0
我的好几个贴，都被删除了，会不会是这玩意举报的？,0
真搞不懂他们的审美观,0
小心点，平平安安的回来。,0
哇你写这么多这么认真的吗,0
无知时诋毁泼男，懂事时诋毁泼男，成熟时诋毁泼男，复活赛打赢泼男,1
看过视频，这个华裔警察什么也没做吧，怎么被判刑了,0
pc都不能接受外国人上过的，😄,0
麻烦大家多举报举报，看着就烦,1
乡后宁，到上海，上海含窝港佛来，咪西咪西七含菜，咪西咪西七含菜,0
我是回民，我听不得这些,1
看到没，这就是龟男舔狗养出来的,1
论经济数据，辽宁真没资格鄙视中部,1
所有的地域黑都离不开媒体、平台的无耻,0
这算啥啊，有的人喷就就喷呗，喷了又不对喷，直接拉黑，有够搞笑的,1
中国男人配不上中国女人,0
这些地域黑的通稿基本都是复旦新闻系徒子徒孙出来的🤣,1
我怎么觉得你在说两广呢？,0
这个应该叫“婚内QJ罪”，法律上是有的。只不过，判决的时候，没有QJ罪重。,0
为啥是山东呢，几十年前山东人闯东北，现在也有东北人来山东的。,0
上海人形象只能想起姚明了，反面例子就是周立波啦😆,0
南京人民表示，用历史来嘲讽南京人民的不在少数，最近这事也一样。而且说的都是胡扯的。,1
哈哈哈哈哈哈，对不起，你有主角光环,0
李世民还有鲜卑血统呢，华夏血脉不是有你一半嘛,0
这样下去，中国很难强下去。,1
你们黑北京的时候可欢了 这点刺激就受不了？,1
宁要从良技也不要媚外女,0
大家都添一把柴，莫让炬火消失。否则，诸君危矣。,0
感觉楼主应该是国外的间谍，混入我国来扰乱社会秩序的。,0
我研究两性关系很久了，钓鱼有意义吗，我只是想让大家消除偏见而已,0
美国太乱了，警察都不管,0
希望反同恋吧越来越好,0
"应当这样夸它:人家超时空爱情,你是跨物种恋爱.😄",0
廯籹本来就是和蟑螂一样的生物，不奇怪,0
一个山东的哥们说了，山东最魔幻现实主义。他还说，中国基本上也是😄,0
就算黑人不肯结婚 她也不会分手你信不信 她在利用黑人赚取流量,0
没经历过跌倒，如何学会爬起。,0
湖南由于答主口音有问题逃过一劫，甚幸!🤭🤭,0
看看你这来b站的卧底啊，安安心心看点番吧,0
不结婚。但喜欢跟黑人做。😅😅,0
来，给妹妹来一针,0
很多人闻见狐臭会生理反应，心口刺痛。,0
既然看不上，那就也不要臆想对方喜欢自己好吗？,0
当黑人去中东旅游时...,0
同性恋别举报，举报一次，我发一次,0
现在吃瓜群众越来越少了随着网络的发达,0
建议压脖子或者两颗花生米,1
不想跟女人结婚的兄弟可以快乐的一起生活，互助。米格道不婚兄弟互助群,1
一旦这些通过了，以后会对男人越来越不利~,0
好人就给你了，祝你早生贵子。,0
同情吗？怎么同情？路是自己走出来的。只能自己后悔以泪洗面了。,0
喜猪妹进来看,0
其他省监狱也满满的呢😄,0
所以那张hiv吧的截图到底是不是真的，你从来都没有正面回应过,1
相同时代希腊处在黑暗年代黑人入关灭了埃及文明水准是超过西周，,1
你搁发廊作市场调研是吧，剩下的一个是不是扫黄的警察？说实话是不是集体蹲墙角刚被放出来？,0
外地，但是她跟她有利益相关………,1
国人挺能忍的，这要是毛子绝对打它,1
希望用火全部烧死,1
這句話😅⋯⋯⋯太精闢了,1
怕是生活中沒人對她說過這些話，一邊罵街一邊yy,1
黑二代真是黑，偷渡来中国，连个回答都要学你碟黑着来匿名不敢明面回答,1
那外国种非法务工，举报一个够你一个月的生活费费了,0
新疆河南人很多的，只不过这两个身份都比较容易被歧视，深有体会,0
不好意思，我父母恩爱，身边也没有一个亲戚朋友和黑人有染。你这么生气难道你继父是黑人🤔,1
哈哈年度格斗场了属于是哈哈哈,0
顶上去，让它们多多发电,0
那就好 希望像你这样正常的女生对一点，某些女人已经把中国女人是名声搞臭了,0
事乌兰察布把澳门拉下水了（悲）,0
既然你可以支持，那我也可以反对,0
山里碰到个这么不人不鬼的东西居然没被吓死，给摄影师赞一个,0
他不是种族歧视 他是物种歧视,0
想都不用想，肯定有哎滋,0
度度又在刷屏啊，找没找到我是小号的证据啊,0
单纯的打磨抛光，没啥技术含量，用砂纸和磨砂头自己在家就可以,0
中国人对中国人很严苛，但是有些人对外国人点头哈腰献殷勤，送女人给外国人用，这是为什么？,1
但是吃榴莲的会说：你走干嘛？你是不是歧视我？,1
经受过国女的图男言论还能对国女共情或多或少沾点?,0
当🐔更赚钱，一次五百，一年365天就是几十万,0
小朋友，别再给河南招黑了,0
如此下去，恐怕人要变得越来越傻了,0
玩消失啊，艾就一个滋😆,1
可惜了这么帅的演员，他的电影也很好看,0
社交软件这种太多了 看多了容易怀疑人生,1
拿你的伪科学，骗鬼去吧。,0
就算被封号也还是climax的remake,0
怎么不是空穴来风了？ 你看见他们偷了？,0
异性恋敢组织love don’t is love活动吗,0
美国监狱里的哪种动物比人类多,0
其实只要记住两点就行。1.作案者是美国人。2.此人名字是一个典型的阿拉伯名字,0
的确石锤了，。这完全不是人类的行为啊。,0
